sample_id,pair_id,row_index,chunk_index,chunk_total,frame_start,frame_end,frame_ids,sheet_path,video_path,target_concept,expected_effect,prompt
case_237,v2_fluid_impact_green_grape_a_splash_crown_rises_and_ripples_spr_side_223,237,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/237_case_237_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_237/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9337.mp4,green grape,a splash crown rises and ripples spread,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with a clear bowl of water, with no pre-existing splash or ripple. A clearly visible green grape enters the frame and remains visible before contact. The green grape drops into the water after the target is clearly visible, causing a splash crown rises and ripples spread; the effect begins only after contact and remains visible for several frames."
case_237,v2_fluid_impact_green_grape_a_splash_crown_rises_and_ripples_spr_side_223,237,2,5,8,15,f008;f009;f010;f011;f012;f013;f014;f015,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/237_case_237_chunk02_f008_f015.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_237/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9337.mp4,green grape,a splash crown rises and ripples spread,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with a clear bowl of water, with no pre-existing splash or ripple. A clearly visible green grape enters the frame and remains visible before contact. The green grape drops into the water after the target is clearly visible, causing a splash crown rises and ripples spread; the effect begins only after contact and remains visible for several frames."
case_237,v2_fluid_impact_green_grape_a_splash_crown_rises_and_ripples_spr_side_223,237,3,5,12,19,f012;f013;f014;f015;f016;f017;f018;f019,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/237_case_237_chunk03_f012_f019.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_237/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9337.mp4,green grape,a splash crown rises and ripples spread,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with a clear bowl of water, with no pre-existing splash or ripple. A clearly visible green grape enters the frame and remains visible before contact. The green grape drops into the water after the target is clearly visible, causing a splash crown rises and ripples spread; the effect begins only after contact and remains visible for several frames."
case_237,v2_fluid_impact_green_grape_a_splash_crown_rises_and_ripples_spr_side_223,237,4,5,16,23,f016;f017;f018;f019;f020;f021;f022;f023,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/237_case_237_chunk04_f016_f023.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_237/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9337.mp4,green grape,a splash crown rises and ripples spread,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with a clear bowl of water, with no pre-existing splash or ripple. A clearly visible green grape enters the frame and remains visible before contact. The green grape drops into the water after the target is clearly visible, causing a splash crown rises and ripples spread; the effect begins only after contact and remains visible for several frames."
case_238,v2_fluid_impact_green_grape_a_splash_crown_rises_and_ripples_spr_bright_224,238,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/238_case_238_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_238/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9338.mp4,green grape,a splash crown rises and ripples spread,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a clear bowl of water, with no pre-existing splash or ripple. A clearly visible green grape enters the frame and remains visible before contact. The green grape drops into the water only after the visible contact moment, causing a splash crown rises and ripples spread; the effect begins only after contact and remains visible for several frames."
case_238,v2_fluid_impact_green_grape_a_splash_crown_rises_and_ripples_spr_bright_224,238,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/238_case_238_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_238/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9338.mp4,green grape,a splash crown rises and ripples spread,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a clear bowl of water, with no pre-existing splash or ripple. A clearly visible green grape enters the frame and remains visible before contact. The green grape drops into the water only after the visible contact moment, causing a splash crown rises and ripples spread; the effect begins only after contact and remains visible for several frames."
case_238,v2_fluid_impact_green_grape_a_splash_crown_rises_and_ripples_spr_bright_224,238,2,5,8,15,f008;f009;f010;f011;f012;f013;f014;f015,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/238_case_238_chunk02_f008_f015.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_238/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9338.mp4,green grape,a splash crown rises and ripples spread,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a clear bowl of water, with no pre-existing splash or ripple. A clearly visible green grape enters the frame and remains visible before contact. The green grape drops into the water only after the visible contact moment, causing a splash crown rises and ripples spread; the effect begins only after contact and remains visible for several frames."
case_238,v2_fluid_impact_green_grape_a_splash_crown_rises_and_ripples_spr_bright_224,238,3,5,12,19,f012;f013;f014;f015;f016;f017;f018;f019,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/238_case_238_chunk03_f012_f019.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_238/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9338.mp4,green grape,a splash crown rises and ripples spread,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a clear bowl of water, with no pre-existing splash or ripple. A clearly visible green grape enters the frame and remains visible before contact. The green grape drops into the water only after the visible contact moment, causing a splash crown rises and ripples spread; the effect begins only after contact and remains visible for several frames."
case_238,v2_fluid_impact_green_grape_a_splash_crown_rises_and_ripples_spr_bright_224,238,4,5,16,23,f016;f017;f018;f019;f020;f021;f022;f023,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/238_case_238_chunk04_f016_f023.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_238/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9338.mp4,green grape,a splash crown rises and ripples spread,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a clear bowl of water, with no pre-existing splash or ripple. A clearly visible green grape enters the frame and remains visible before contact. The green grape drops into the water only after the visible contact moment, causing a splash crown rises and ripples spread; the effect begins only after contact and remains visible for several frames."
case_239,v2_fluid_impact_ice_cube_brown_ripples_and_bubbles_spread_fro_plain_225,239,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/239_case_239_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_239/videos/000_a-realistic-fixed-camera-close-up-video-with-a-plain-high-contrast-backg_seed9339.mp4,ice cube,brown ripples and bubbles spread from the impact point,"A realistic fixed-camera close-up video with a plain high-contrast background. The scene starts with a glass of tea, with no pre-existing ripple or bubble. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube falls into the tea in the middle of the clip, causing brown ripples and bubbles spread from the impact point; the effect begins only after contact and remains visible for several frames."
case_239,v2_fluid_impact_ice_cube_brown_ripples_and_bubbles_spread_fro_plain_225,239,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/239_case_239_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_239/videos/000_a-realistic-fixed-camera-close-up-video-with-a-plain-high-contrast-backg_seed9339.mp4,ice cube,brown ripples and bubbles spread from the impact point,"A realistic fixed-camera close-up video with a plain high-contrast background. The scene starts with a glass of tea, with no pre-existing ripple or bubble. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube falls into the tea in the middle of the clip, causing brown ripples and bubbles spread from the impact point; the effect begins only after contact and remains visible for several frames."
case_239,v2_fluid_impact_ice_cube_brown_ripples_and_bubbles_spread_fro_plain_225,239,2,5,8,15,f008;f009;f010;f011;f012;f013;f014;f015,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/239_case_239_chunk02_f008_f015.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_239/videos/000_a-realistic-fixed-camera-close-up-video-with-a-plain-high-contrast-backg_seed9339.mp4,ice cube,brown ripples and bubbles spread from the impact point,"A realistic fixed-camera close-up video with a plain high-contrast background. The scene starts with a glass of tea, with no pre-existing ripple or bubble. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube falls into the tea in the middle of the clip, causing brown ripples and bubbles spread from the impact point; the effect begins only after contact and remains visible for several frames."
case_239,v2_fluid_impact_ice_cube_brown_ripples_and_bubbles_spread_fro_plain_225,239,3,5,12,19,f012;f013;f014;f015;f016;f017;f018;f019,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/239_case_239_chunk03_f012_f019.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_239/videos/000_a-realistic-fixed-camera-close-up-video-with-a-plain-high-contrast-backg_seed9339.mp4,ice cube,brown ripples and bubbles spread from the impact point,"A realistic fixed-camera close-up video with a plain high-contrast background. The scene starts with a glass of tea, with no pre-existing ripple or bubble. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube falls into the tea in the middle of the clip, causing brown ripples and bubbles spread from the impact point; the effect begins only after contact and remains visible for several frames."
case_239,v2_fluid_impact_ice_cube_brown_ripples_and_bubbles_spread_fro_plain_225,239,4,5,16,23,f016;f017;f018;f019;f020;f021;f022;f023,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/239_case_239_chunk04_f016_f023.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_239/videos/000_a-realistic-fixed-camera-close-up-video-with-a-plain-high-contrast-backg_seed9339.mp4,ice cube,brown ripples and bubbles spread from the impact point,"A realistic fixed-camera close-up video with a plain high-contrast background. The scene starts with a glass of tea, with no pre-existing ripple or bubble. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube falls into the tea in the middle of the clip, causing brown ripples and bubbles spread from the impact point; the effect begins only after contact and remains visible for several frames."
case_240,v2_fluid_impact_ice_cube_brown_ripples_and_bubbles_spread_fro_slow_226,240,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/240_case_240_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_240/videos/000_a-realistic-fixed-camera-close-up-video-in-slow-motion-with-a-locked-cam_seed9340.mp4,ice cube,brown ripples and bubbles spread from the impact point,"A realistic fixed-camera close-up video in slow motion with a locked camera. The scene starts with a glass of tea, with no pre-existing ripple or bubble. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube falls into the tea after a short still beginning, causing brown ripples and bubbles spread from the impact point; the effect begins only after contact and remains visible for several frames."
case_240,v2_fluid_impact_ice_cube_brown_ripples_and_bubbles_spread_fro_slow_226,240,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/240_case_240_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_240/videos/000_a-realistic-fixed-camera-close-up-video-in-slow-motion-with-a-locked-cam_seed9340.mp4,ice cube,brown ripples and bubbles spread from the impact point,"A realistic fixed-camera close-up video in slow motion with a locked camera. The scene starts with a glass of tea, with no pre-existing ripple or bubble. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube falls into the tea after a short still beginning, causing brown ripples and bubbles spread from the impact point; the effect begins only after contact and remains visible for several frames."
case_240,v2_fluid_impact_ice_cube_brown_ripples_and_bubbles_spread_fro_slow_226,240,2,5,8,15,f008;f009;f010;f011;f012;f013;f014;f015,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/240_case_240_chunk02_f008_f015.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_240/videos/000_a-realistic-fixed-camera-close-up-video-in-slow-motion-with-a-locked-cam_seed9340.mp4,ice cube,brown ripples and bubbles spread from the impact point,"A realistic fixed-camera close-up video in slow motion with a locked camera. The scene starts with a glass of tea, with no pre-existing ripple or bubble. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube falls into the tea after a short still beginning, causing brown ripples and bubbles spread from the impact point; the effect begins only after contact and remains visible for several frames."
case_240,v2_fluid_impact_ice_cube_brown_ripples_and_bubbles_spread_fro_slow_226,240,3,5,12,19,f012;f013;f014;f015;f016;f017;f018;f019,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/240_case_240_chunk03_f012_f019.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_240/videos/000_a-realistic-fixed-camera-close-up-video-in-slow-motion-with-a-locked-cam_seed9340.mp4,ice cube,brown ripples and bubbles spread from the impact point,"A realistic fixed-camera close-up video in slow motion with a locked camera. The scene starts with a glass of tea, with no pre-existing ripple or bubble. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube falls into the tea after a short still beginning, causing brown ripples and bubbles spread from the impact point; the effect begins only after contact and remains visible for several frames."
case_240,v2_fluid_impact_ice_cube_brown_ripples_and_bubbles_spread_fro_slow_226,240,4,5,16,23,f016;f017;f018;f019;f020;f021;f022;f023,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/240_case_240_chunk04_f016_f023.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_240/videos/000_a-realistic-fixed-camera-close-up-video-in-slow-motion-with-a-locked-cam_seed9340.mp4,ice cube,brown ripples and bubbles spread from the impact point,"A realistic fixed-camera close-up video in slow motion with a locked camera. The scene starts with a glass of tea, with no pre-existing ripple or bubble. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube falls into the tea after a short still beginning, causing brown ripples and bubbles spread from the impact point; the effect begins only after contact and remains visible for several frames."
case_241,v2_fluid_impact_ice_cube_brown_ripples_and_bubbles_spread_fro_top_227,241,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/241_case_241_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_241/videos/000_a-realistic-fixed-camera-close-up-video-from-a-top-down-macro-view-the-s_seed9341.mp4,ice cube,brown ripples and bubbles spread from the impact point,"A realistic fixed-camera close-up video from a top-down macro view. The scene starts with a glass of tea, with no pre-existing ripple or bubble. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube falls into the tea after the surface is shown clean, causing brown ripples and bubbles spread from the impact point; the effect begins only after contact and remains visible for several frames."
case_241,v2_fluid_impact_ice_cube_brown_ripples_and_bubbles_spread_fro_top_227,241,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/241_case_241_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_241/videos/000_a-realistic-fixed-camera-close-up-video-from-a-top-down-macro-view-the-s_seed9341.mp4,ice cube,brown ripples and bubbles spread from the impact point,"A realistic fixed-camera close-up video from a top-down macro view. The scene starts with a glass of tea, with no pre-existing ripple or bubble. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube falls into the tea after the surface is shown clean, causing brown ripples and bubbles spread from the impact point; the effect begins only after contact and remains visible for several frames."
case_241,v2_fluid_impact_ice_cube_brown_ripples_and_bubbles_spread_fro_top_227,241,2,5,8,15,f008;f009;f010;f011;f012;f013;f014;f015,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/241_case_241_chunk02_f008_f015.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_241/videos/000_a-realistic-fixed-camera-close-up-video-from-a-top-down-macro-view-the-s_seed9341.mp4,ice cube,brown ripples and bubbles spread from the impact point,"A realistic fixed-camera close-up video from a top-down macro view. The scene starts with a glass of tea, with no pre-existing ripple or bubble. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube falls into the tea after the surface is shown clean, causing brown ripples and bubbles spread from the impact point; the effect begins only after contact and remains visible for several frames."
case_241,v2_fluid_impact_ice_cube_brown_ripples_and_bubbles_spread_fro_top_227,241,3,5,12,19,f012;f013;f014;f015;f016;f017;f018;f019,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/241_case_241_chunk03_f012_f019.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_241/videos/000_a-realistic-fixed-camera-close-up-video-from-a-top-down-macro-view-the-s_seed9341.mp4,ice cube,brown ripples and bubbles spread from the impact point,"A realistic fixed-camera close-up video from a top-down macro view. The scene starts with a glass of tea, with no pre-existing ripple or bubble. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube falls into the tea after the surface is shown clean, causing brown ripples and bubbles spread from the impact point; the effect begins only after contact and remains visible for several frames."
case_241,v2_fluid_impact_ice_cube_brown_ripples_and_bubbles_spread_fro_top_227,241,4,5,16,23,f016;f017;f018;f019;f020;f021;f022;f023,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/241_case_241_chunk04_f016_f023.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_241/videos/000_a-realistic-fixed-camera-close-up-video-from-a-top-down-macro-view-the-s_seed9341.mp4,ice cube,brown ripples and bubbles spread from the impact point,"A realistic fixed-camera close-up video from a top-down macro view. The scene starts with a glass of tea, with no pre-existing ripple or bubble. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube falls into the tea after the surface is shown clean, causing brown ripples and bubbles spread from the impact point; the effect begins only after contact and remains visible for several frames."
case_242,v2_fluid_impact_ice_cube_brown_ripples_and_bubbles_spread_fro_side_228,242,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/242_case_242_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_242/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9342.mp4,ice cube,brown ripples and bubbles spread from the impact point,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with a glass of tea, with no pre-existing ripple or bubble. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube falls into the tea after the target is clearly visible, causing brown ripples and bubbles spread from the impact point; the effect begins only after contact and remains visible for several frames."
case_242,v2_fluid_impact_ice_cube_brown_ripples_and_bubbles_spread_fro_side_228,242,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/242_case_242_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_242/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9342.mp4,ice cube,brown ripples and bubbles spread from the impact point,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with a glass of tea, with no pre-existing ripple or bubble. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube falls into the tea after the target is clearly visible, causing brown ripples and bubbles spread from the impact point; the effect begins only after contact and remains visible for several frames."
case_242,v2_fluid_impact_ice_cube_brown_ripples_and_bubbles_spread_fro_side_228,242,2,5,8,15,f008;f009;f010;f011;f012;f013;f014;f015,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/242_case_242_chunk02_f008_f015.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_242/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9342.mp4,ice cube,brown ripples and bubbles spread from the impact point,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with a glass of tea, with no pre-existing ripple or bubble. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube falls into the tea after the target is clearly visible, causing brown ripples and bubbles spread from the impact point; the effect begins only after contact and remains visible for several frames."
case_242,v2_fluid_impact_ice_cube_brown_ripples_and_bubbles_spread_fro_side_228,242,3,5,12,19,f012;f013;f014;f015;f016;f017;f018;f019,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/242_case_242_chunk03_f012_f019.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_242/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9342.mp4,ice cube,brown ripples and bubbles spread from the impact point,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with a glass of tea, with no pre-existing ripple or bubble. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube falls into the tea after the target is clearly visible, causing brown ripples and bubbles spread from the impact point; the effect begins only after contact and remains visible for several frames."
case_242,v2_fluid_impact_ice_cube_brown_ripples_and_bubbles_spread_fro_side_228,242,4,5,16,23,f016;f017;f018;f019;f020;f021;f022;f023,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/242_case_242_chunk04_f016_f023.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_242/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9342.mp4,ice cube,brown ripples and bubbles spread from the impact point,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with a glass of tea, with no pre-existing ripple or bubble. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube falls into the tea after the target is clearly visible, causing brown ripples and bubbles spread from the impact point; the effect begins only after contact and remains visible for several frames."
case_243,v2_fluid_impact_ice_cube_brown_ripples_and_bubbles_spread_fro_bright_229,243,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/243_case_243_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_243/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9343.mp4,ice cube,brown ripples and bubbles spread from the impact point,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a glass of tea, with no pre-existing ripple or bubble. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube falls into the tea only after the visible contact moment, causing brown ripples and bubbles spread from the impact point; the effect begins only after contact and remains visible for several frames."
case_243,v2_fluid_impact_ice_cube_brown_ripples_and_bubbles_spread_fro_bright_229,243,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_8shards_20260701_132733/shard_06_start228_limit038/chunk_sheets/243_case_243_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_243/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9343.mp4,ice cube,brown ripples and bubbles spread from the impact point,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a glass of tea, with no pre-existing ripple or bubble. A clearly visible ice cube enters the frame and remains visible before contact. The ice cube falls into the tea only after the visible contact moment, causing brown ripples and bubbles spread from the impact point; the effect begins only after contact and remains visible for several frames."
