sample_id,pair_id,row_index,chunk_index,chunk_total,frame_start,frame_end,frame_ids,sheet_path,video_path,target_concept,expected_effect,prompt
case_112,v2_surface_trace_toy_car_wheel_two_parallel_wheel_tracks_remain_in__side_098,112,4,5,16,23,f016;f017;f018;f019;f020;f021;f022;f023,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/112_case_112_chunk04_f016_f023.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_112/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9212.mp4,toy car wheel,two parallel wheel tracks remain in the flour,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with a flat layer of white flour, with no pre-existing track. A clearly visible toy car wheel enters the frame and remains visible before contact. The toy car wheel rolls across the flour after the target is clearly visible, causing two parallel wheel tracks remain in the flour; the effect begins only after contact and remains visible for several frames."
case_113,v2_surface_trace_toy_car_wheel_two_parallel_wheel_tracks_remain_in__bright_099,113,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/113_case_113_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_113/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9213.mp4,toy car wheel,two parallel wheel tracks remain in the flour,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a flat layer of white flour, with no pre-existing track. A clearly visible toy car wheel enters the frame and remains visible before contact. The toy car wheel rolls across the flour only after the visible contact moment, causing two parallel wheel tracks remain in the flour; the effect begins only after contact and remains visible for several frames."
case_113,v2_surface_trace_toy_car_wheel_two_parallel_wheel_tracks_remain_in__bright_099,113,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/113_case_113_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_113/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9213.mp4,toy car wheel,two parallel wheel tracks remain in the flour,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a flat layer of white flour, with no pre-existing track. A clearly visible toy car wheel enters the frame and remains visible before contact. The toy car wheel rolls across the flour only after the visible contact moment, causing two parallel wheel tracks remain in the flour; the effect begins only after contact and remains visible for several frames."
case_113,v2_surface_trace_toy_car_wheel_two_parallel_wheel_tracks_remain_in__bright_099,113,2,5,8,15,f008;f009;f010;f011;f012;f013;f014;f015,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/113_case_113_chunk02_f008_f015.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_113/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9213.mp4,toy car wheel,two parallel wheel tracks remain in the flour,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a flat layer of white flour, with no pre-existing track. A clearly visible toy car wheel enters the frame and remains visible before contact. The toy car wheel rolls across the flour only after the visible contact moment, causing two parallel wheel tracks remain in the flour; the effect begins only after contact and remains visible for several frames."
case_113,v2_surface_trace_toy_car_wheel_two_parallel_wheel_tracks_remain_in__bright_099,113,3,5,12,19,f012;f013;f014;f015;f016;f017;f018;f019,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/113_case_113_chunk03_f012_f019.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_113/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9213.mp4,toy car wheel,two parallel wheel tracks remain in the flour,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a flat layer of white flour, with no pre-existing track. A clearly visible toy car wheel enters the frame and remains visible before contact. The toy car wheel rolls across the flour only after the visible contact moment, causing two parallel wheel tracks remain in the flour; the effect begins only after contact and remains visible for several frames."
case_113,v2_surface_trace_toy_car_wheel_two_parallel_wheel_tracks_remain_in__bright_099,113,4,5,16,23,f016;f017;f018;f019;f020;f021;f022;f023,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/113_case_113_chunk04_f016_f023.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_113/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9213.mp4,toy car wheel,two parallel wheel tracks remain in the flour,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with a flat layer of white flour, with no pre-existing track. A clearly visible toy car wheel enters the frame and remains visible before contact. The toy car wheel rolls across the flour only after the visible contact moment, causing two parallel wheel tracks remain in the flour; the effect begins only after contact and remains visible for several frames."
case_114,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_plain_100,114,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/114_case_114_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_114/videos/000_a-realistic-fixed-camera-close-up-video-with-a-plain-high-contrast-backg_seed9214.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video with a plain high-contrast background. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away in the middle of the clip, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_114,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_plain_100,114,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/114_case_114_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_114/videos/000_a-realistic-fixed-camera-close-up-video-with-a-plain-high-contrast-backg_seed9214.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video with a plain high-contrast background. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away in the middle of the clip, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_114,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_plain_100,114,2,5,8,15,f008;f009;f010;f011;f012;f013;f014;f015,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/114_case_114_chunk02_f008_f015.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_114/videos/000_a-realistic-fixed-camera-close-up-video-with-a-plain-high-contrast-backg_seed9214.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video with a plain high-contrast background. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away in the middle of the clip, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_114,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_plain_100,114,3,5,12,19,f012;f013;f014;f015;f016;f017;f018;f019,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/114_case_114_chunk03_f012_f019.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_114/videos/000_a-realistic-fixed-camera-close-up-video-with-a-plain-high-contrast-backg_seed9214.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video with a plain high-contrast background. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away in the middle of the clip, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_114,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_plain_100,114,4,5,16,23,f016;f017;f018;f019;f020;f021;f022;f023,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/114_case_114_chunk04_f016_f023.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_114/videos/000_a-realistic-fixed-camera-close-up-video-with-a-plain-high-contrast-backg_seed9214.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video with a plain high-contrast background. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away in the middle of the clip, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_115,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_slow_101,115,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/115_case_115_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_115/videos/000_a-realistic-fixed-camera-close-up-video-in-slow-motion-with-a-locked-cam_seed9215.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video in slow motion with a locked camera. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away after a short still beginning, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_115,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_slow_101,115,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/115_case_115_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_115/videos/000_a-realistic-fixed-camera-close-up-video-in-slow-motion-with-a-locked-cam_seed9215.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video in slow motion with a locked camera. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away after a short still beginning, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_115,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_slow_101,115,2,5,8,15,f008;f009;f010;f011;f012;f013;f014;f015,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/115_case_115_chunk02_f008_f015.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_115/videos/000_a-realistic-fixed-camera-close-up-video-in-slow-motion-with-a-locked-cam_seed9215.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video in slow motion with a locked camera. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away after a short still beginning, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_115,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_slow_101,115,3,5,12,19,f012;f013;f014;f015;f016;f017;f018;f019,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/115_case_115_chunk03_f012_f019.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_115/videos/000_a-realistic-fixed-camera-close-up-video-in-slow-motion-with-a-locked-cam_seed9215.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video in slow motion with a locked camera. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away after a short still beginning, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_115,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_slow_101,115,4,5,16,23,f016;f017;f018;f019;f020;f021;f022;f023,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/115_case_115_chunk04_f016_f023.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_115/videos/000_a-realistic-fixed-camera-close-up-video-in-slow-motion-with-a-locked-cam_seed9215.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video in slow motion with a locked camera. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away after a short still beginning, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_116,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_top_102,116,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/116_case_116_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_116/videos/000_a-realistic-fixed-camera-close-up-video-from-a-top-down-macro-view-the-s_seed9216.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video from a top-down macro view. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away after the surface is shown clean, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_116,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_top_102,116,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/116_case_116_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_116/videos/000_a-realistic-fixed-camera-close-up-video-from-a-top-down-macro-view-the-s_seed9216.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video from a top-down macro view. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away after the surface is shown clean, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_116,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_top_102,116,2,5,8,15,f008;f009;f010;f011;f012;f013;f014;f015,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/116_case_116_chunk02_f008_f015.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_116/videos/000_a-realistic-fixed-camera-close-up-video-from-a-top-down-macro-view-the-s_seed9216.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video from a top-down macro view. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away after the surface is shown clean, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_116,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_top_102,116,3,5,12,19,f012;f013;f014;f015;f016;f017;f018;f019,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/116_case_116_chunk03_f012_f019.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_116/videos/000_a-realistic-fixed-camera-close-up-video-from-a-top-down-macro-view-the-s_seed9216.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video from a top-down macro view. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away after the surface is shown clean, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_116,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_top_102,116,4,5,16,23,f016;f017;f018;f019;f020;f021;f022;f023,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/116_case_116_chunk04_f016_f023.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_116/videos/000_a-realistic-fixed-camera-close-up-video-from-a-top-down-macro-view-the-s_seed9216.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video from a top-down macro view. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away after the surface is shown clean, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_117,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_side_103,117,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/117_case_117_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_117/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9217.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away after the target is clearly visible, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_117,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_side_103,117,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/117_case_117_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_117/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9217.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away after the target is clearly visible, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_117,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_side_103,117,2,5,8,15,f008;f009;f010;f011;f012;f013;f014;f015,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/117_case_117_chunk02_f008_f015.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_117/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9217.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away after the target is clearly visible, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_117,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_side_103,117,3,5,12,19,f012;f013;f014;f015;f016;f017;f018;f019,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/117_case_117_chunk03_f012_f019.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_117/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9217.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away after the target is clearly visible, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_117,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_side_103,117,4,5,16,23,f016;f017;f018;f019;f020;f021;f022;f023,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/117_case_117_chunk04_f016_f023.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_117/videos/000_a-realistic-fixed-camera-close-up-video-from-a-side-close-up-view-the-sc_seed9217.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video from a side close-up view. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away after the target is clearly visible, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_118,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_bright_104,118,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/118_case_118_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_118/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9218.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away only after the visible contact moment, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_118,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_bright_104,118,1,5,4,11,f004;f005;f006;f007;f008;f009;f010;f011,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/118_case_118_chunk01_f004_f011.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_118/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9218.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away only after the visible contact moment, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_118,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_bright_104,118,2,5,8,15,f008;f009;f010;f011;f012;f013;f014;f015,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/118_case_118_chunk02_f008_f015.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_118/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9218.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away only after the visible contact moment, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_118,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_bright_104,118,3,5,12,19,f012;f013;f014;f015;f016;f017;f018;f019,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/118_case_118_chunk03_f012_f019.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_118/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9218.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away only after the visible contact moment, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_118,v2_surface_trace_dog_paw_a_paw_print_remains_in_the_snow_bright_104,118,4,5,16,23,f016;f017;f018;f019;f020;f021;f022;f023,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/118_case_118_chunk04_f016_f023.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_118/videos/000_a-realistic-fixed-camera-close-up-video-under-bright-studio-lighting-the_seed9218.mp4,dog paw,a paw print remains in the snow,"A realistic fixed-camera close-up video under bright studio lighting. The scene starts with fresh white snow, with no pre-existing paw print. A clearly visible dog paw enters the frame and remains visible before contact. The dog paw steps down and lifts away only after the visible contact moment, causing a paw print remains in the snow; the effect begins only after contact and remains visible for several frames."
case_119,v2_surface_trace_paintbrush_a_red_paint_stroke_remains_on_the_ca_plain_105,119,0,5,0,7,f000;f001;f002;f003;f004;f005;f006;f007,experiments/evaluation/zeroscope_v2_clean_gate_gpt54_6shards_retry_20260701_133602/shard_02_start102_limit051/chunk_sheets/119_case_119_chunk00_f000_f007.jpg,/home/deepseek_VG/JUNCHI/Video-causal/outputs/zeroscope_v2_candidates304_clean_step20_f24_320x576_8gpu_s3/clean_shards/prompt_119/videos/000_a-realistic-fixed-camera-close-up-video-with-a-plain-high-contrast-backg_seed9219.mp4,paintbrush,a red paint stroke remains on the canvas,"A realistic fixed-camera close-up video with a plain high-contrast background. The scene starts with a blank white canvas, with no pre-existing paint stroke. A clearly visible paintbrush enters the frame and remains visible before contact. The paintbrush swipes across the canvas in the middle of the clip, causing a red paint stroke remains on the canvas; the effect begins only after contact and remains visible for several frames."
