protocol_version,sample_id,training_role,mechanism,split,generalization_group,source_id,source_object,source_seen,receiver_id,receiver,receiver_seen,prompt_variant,prompt,target_concept,expected_footprint,expected_counterfactual_state,seed,num_frames,fps,reference_start_inclusive,reference_end_exclusive,original_video,ours_video,original_post_change_mae,ours_post_change_mae,footprint_suppression_percent,early_divergence_mae,ours_late_frame_mae
v1,eval_rigid_collision_unseen_seen_04,,rigid_collision,test,unseen_seen,toy_car,one small yellow toy car,no,bowling_pins,four small white plastic bowling pins,yes,eval_compact,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains four small white plastic bowling pins; all four pins are upright and motionless. The source object is not visible, and nothing changes. After two still seconds, one small yellow toy car rolls from left to right along the tabletop and strikes the nearest receiver object once; afterward, the event produces a tipped contacted object and visible displacement of nearby objects. No cuts, camera motion, people, hands, or additional moving objects appear.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12001,49,8,0,16,outputs/protocol_v1/eval_original/rigid_collision/videos/029_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,outputs/protocol_v1/eval_negative_prompt/rigid_collision/videos/029_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,0.03800537,0.04487070,-18.06,0.04370354,0.05479402
v1,eval_rigid_collision_seen_unseen_00,,rigid_collision,test,seen_unseen,red_ball,one small red rubber ball,yes,aluminum_cans,four empty aluminum cans standing upright,no,eval_explicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains four empty aluminum cans standing upright; all four cans are upright and motionless. The source object is not visible, and nothing changes. Next, one small red rubber ball rolls from left to right along the tabletop and strikes the nearest receiver object once. Following that contact, the event produces a tipped contacted object and visible displacement of nearby objects. No cuts, camera motion, people, hands, or additional moving objects appear.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12001,49,8,0,16,outputs/protocol_v1/eval_original/rigid_collision/videos/030_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,outputs/protocol_v1/eval_negative_prompt/rigid_collision/videos/030_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,0.16975199,0.17635716,-3.89,0.13470303,0.06696145
v1,eval_rigid_collision_seen_unseen_01,,rigid_collision,test,seen_unseen,red_ball,one small red rubber ball,yes,plastic_cups,four rigid plastic cups standing upright,no,eval_explicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains four rigid plastic cups standing upright; all four cups are upright and motionless. The source object is not visible, and nothing changes. The source arrives only after the still opening: one small red rubber ball rolls from left to right along the tabletop and strikes the nearest receiver object once, causing a tipped contacted object and visible displacement of nearby objects. No cuts, camera motion, people, hands, or additional moving objects appear.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12001,49,8,0,16,outputs/protocol_v1/eval_original/rigid_collision/videos/031_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,outputs/protocol_v1/eval_negative_prompt/rigid_collision/videos/031_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,0.13128966,0.09897721,24.61,0.09844112,0.06518555
v1,eval_rigid_collision_seen_unseen_02,,rigid_collision,test,seen_unseen,wood_cylinder,one short wooden cylinder,yes,aluminum_cans,four empty aluminum cans standing upright,no,eval_implicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains four empty aluminum cans standing upright; all four cans are upright and motionless. The source object is not visible, and nothing changes. The shot then naturally captures the moment when one short wooden cylinder rolls from left to right along the tabletop and strikes the nearest receiver object once. No cuts, camera motion, people, hands, or additional moving objects appear.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12001,49,8,0,16,outputs/protocol_v1/eval_original/rigid_collision/videos/032_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,outputs/protocol_v1/eval_negative_prompt/rigid_collision/videos/032_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,0.11401854,0.09672636,15.17,0.12843601,0.11047424
v1,eval_rigid_collision_seen_unseen_03,,rigid_collision,test,seen_unseen,wood_cylinder,one short wooden cylinder,yes,plastic_cups,four rigid plastic cups standing upright,no,eval_implicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains four rigid plastic cups standing upright; all four cups are upright and motionless. The source object is not visible, and nothing changes. Without any camera change, the scene continues as one short wooden cylinder rolls from left to right along the tabletop and strikes the nearest receiver object once. No cuts, camera motion, people, hands, or additional moving objects appear.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12001,49,8,0,16,outputs/protocol_v1/eval_original/rigid_collision/videos/033_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,outputs/protocol_v1/eval_negative_prompt/rigid_collision/videos/033_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,0.02720114,0.02628522,3.37,0.06908210,0.07769972
v1,eval_rigid_collision_seen_unseen_04,,rigid_collision,test,seen_unseen,metal_puck,one silver metal puck,yes,aluminum_cans,four empty aluminum cans standing upright,no,eval_compact,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains four empty aluminum cans standing upright; all four cans are upright and motionless. The source object is not visible, and nothing changes. After two still seconds, one silver metal puck slides from left to right along the tabletop and strikes the nearest receiver object once; afterward, the event produces a tipped contacted object and visible displacement of nearby objects. No cuts, camera motion, people, hands, or additional moving objects appear.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12001,49,8,0,16,outputs/protocol_v1/eval_original/rigid_collision/videos/034_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,outputs/protocol_v1/eval_negative_prompt/rigid_collision/videos/034_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,0.13531272,0.04685689,65.37,0.14374816,0.09804999
v1,eval_rigid_collision_unseen_unseen_00,,rigid_collision,test,unseen_unseen,wood_cube,one small blue wooden cube,no,aluminum_cans,four empty aluminum cans standing upright,no,eval_explicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains four empty aluminum cans standing upright; all four cans are upright and motionless. The source object is not visible, and nothing changes. Next, one small blue wooden cube slides from left to right along the tabletop and strikes the nearest receiver object once. Following that contact, the event produces a tipped contacted object and visible displacement of nearby objects. No cuts, camera motion, people, hands, or additional moving objects appear.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12001,49,8,0,16,outputs/protocol_v1/eval_original/rigid_collision/videos/035_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,outputs/protocol_v1/eval_negative_prompt/rigid_collision/videos/035_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,0.16844644,0.13487123,19.93,0.12818630,0.08146568
v1,eval_rigid_collision_unseen_unseen_01,,rigid_collision,test,unseen_unseen,wood_cube,one small blue wooden cube,no,plastic_cups,four rigid plastic cups standing upright,no,eval_explicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains four rigid plastic cups standing upright; all four cups are upright and motionless. The source object is not visible, and nothing changes. The source arrives only after the still opening: one small blue wooden cube slides from left to right along the tabletop and strikes the nearest receiver object once, causing a tipped contacted object and visible displacement of nearby objects. No cuts, camera motion, people, hands, or additional moving objects appear.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12001,49,8,0,16,outputs/protocol_v1/eval_original/rigid_collision/videos/036_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,outputs/protocol_v1/eval_negative_prompt/rigid_collision/videos/036_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,0.07314432,0.07091165,3.05,0.07143817,0.06886614
v1,eval_rigid_collision_unseen_unseen_02,,rigid_collision,test,unseen_unseen,toy_car,one small yellow toy car,no,aluminum_cans,four empty aluminum cans standing upright,no,eval_implicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains four empty aluminum cans standing upright; all four cans are upright and motionless. The source object is not visible, and nothing changes. The shot then naturally captures the moment when one small yellow toy car rolls from left to right along the tabletop and strikes the nearest receiver object once. No cuts, camera motion, people, hands, or additional moving objects appear.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12001,49,8,0,16,outputs/protocol_v1/eval_original/rigid_collision/videos/037_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,outputs/protocol_v1/eval_negative_prompt/rigid_collision/videos/037_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,0.05386179,0.04059141,24.64,0.10461926,0.10490970
v1,eval_rigid_collision_unseen_unseen_03,,rigid_collision,test,unseen_unseen,toy_car,one small yellow toy car,no,plastic_cups,four rigid plastic cups standing upright,no,eval_implicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains four rigid plastic cups standing upright; all four cups are upright and motionless. The source object is not visible, and nothing changes. Without any camera change, the scene continues as one small yellow toy car rolls from left to right along the tabletop and strikes the nearest receiver object once. No cuts, camera motion, people, hands, or additional moving objects appear.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12001,49,8,0,16,outputs/protocol_v1/eval_original/rigid_collision/videos/038_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,outputs/protocol_v1/eval_negative_prompt/rigid_collision/videos/038_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,0.02748680,0.03500288,-27.34,0.05651938,0.06357877
v1,eval_rigid_collision_unseen_unseen_04,,rigid_collision,test,unseen_unseen,wood_cube,one small blue wooden cube,no,aluminum_cans,four empty aluminum cans standing upright,no,eval_compact,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains four empty aluminum cans standing upright; all four cans are upright and motionless. The source object is not visible, and nothing changes. After two still seconds, one small blue wooden cube slides from left to right along the tabletop and strikes the nearest receiver object once; afterward, the event produces a tipped contacted object and visible displacement of nearby objects. No cuts, camera motion, people, hands, or additional moving objects appear.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12001,49,8,0,16,outputs/protocol_v1/eval_original/rigid_collision/videos/039_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,outputs/protocol_v1/eval_negative_prompt/rigid_collision/videos/039_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,0.03765017,0.03092266,17.87,0.11518224,0.12063701
v1,eval_brittle_fracture_seen_seen_00,,brittle_fracture,test,seen_seen,wood_mallet,one small wooden mallet,yes,glass_pane,one thin clear glass pane held upright,yes,eval_explicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one thin clear glass pane held upright; the pane is intact, clear, and motionless. The source object is not visible, and nothing changes. Next, one small wooden mallet moves into frame from above and strikes one thin clear glass pane held upright once. Following that contact, the event produces spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/040_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_negative_prompt/brittle_fracture/videos/040_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.01692938,0.01356331,19.88,0.06278350,0.06555538
v1,eval_brittle_fracture_seen_seen_01,,brittle_fracture,test,seen_seen,wood_mallet,one small wooden mallet,yes,wine_glass,one empty clear wine glass on a table,yes,eval_explicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear wine glass on a table; the glass is intact and motionless. The source object is not visible, and nothing changes. The source arrives only after the still opening: one small wooden mallet moves into frame from above and strikes one empty clear wine glass on a table once, causing spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/041_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_negative_prompt/brittle_fracture/videos/041_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.01682796,0.02655214,-57.79,0.12842815,0.13524266
v1,eval_brittle_fracture_seen_seen_02,,brittle_fracture,test,seen_seen,wood_mallet,one small wooden mallet,yes,glass_bottle,one empty clear glass bottle on a table,yes,eval_implicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bottle on a table; the bottle is intact and motionless. The source object is not visible, and nothing changes. The shot then naturally captures the moment when one small wooden mallet moves into frame from above and strikes one empty clear glass bottle on a table once. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/042_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_negative_prompt/brittle_fracture/videos/042_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.01454503,0.02504736,-72.21,0.14234138,0.14536366
v1,eval_brittle_fracture_seen_seen_03,,brittle_fracture,test,seen_seen,metal_hammer,one small metal hammer,yes,glass_pane,one thin clear glass pane held upright,yes,eval_implicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one thin clear glass pane held upright; the pane is intact, clear, and motionless. The source object is not visible, and nothing changes. Without any camera change, the scene continues as one small metal hammer moves into frame from above and strikes one thin clear glass pane held upright once. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/043_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_negative_prompt/brittle_fracture/videos/043_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.00573751,0.01059988,-84.75,0.06957059,0.07207182
v1,eval_brittle_fracture_seen_seen_04,,brittle_fracture,test,seen_seen,metal_hammer,one small metal hammer,yes,wine_glass,one empty clear wine glass on a table,yes,eval_compact,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear wine glass on a table; the glass is intact and motionless. The source object is not visible, and nothing changes. After two still seconds, one small metal hammer moves into frame from above and strikes one empty clear wine glass on a table once; afterward, the event produces spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/044_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_negative_prompt/brittle_fracture/videos/044_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.02409120,0.01875725,22.14,0.11160403,0.11039138
v1,eval_brittle_fracture_unseen_seen_00,,brittle_fracture,test,unseen_seen,gray_stone,one smooth gray stone,no,glass_pane,one thin clear glass pane held upright,yes,eval_explicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one thin clear glass pane held upright; the pane is intact, clear, and motionless. The source object is not visible, and nothing changes. Next, one smooth gray stone falls vertically from above and strikes one thin clear glass pane held upright once. Following that contact, the event produces spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/045_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_negative_prompt/brittle_fracture/videos/045_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.02158047,0.01881839,12.80,0.06739873,0.07723951
v1,eval_brittle_fracture_unseen_seen_01,,brittle_fracture,test,unseen_seen,gray_stone,one smooth gray stone,no,wine_glass,one empty clear wine glass on a table,yes,eval_explicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear wine glass on a table; the glass is intact and motionless. The source object is not visible, and nothing changes. The source arrives only after the still opening: one smooth gray stone falls vertically from above and strikes one empty clear wine glass on a table once, causing spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/046_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_negative_prompt/brittle_fracture/videos/046_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.02786771,0.02234645,19.81,0.11533134,0.11440714
v1,eval_brittle_fracture_unseen_seen_02,,brittle_fracture,test,unseen_seen,gray_stone,one smooth gray stone,no,glass_bottle,one empty clear glass bottle on a table,yes,eval_implicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bottle on a table; the bottle is intact and motionless. The source object is not visible, and nothing changes. The shot then naturally captures the moment when one smooth gray stone falls vertically from above and strikes one empty clear glass bottle on a table once. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/047_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_negative_prompt/brittle_fracture/videos/047_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.01898006,0.02548335,-34.26,0.11767036,0.12385250
v1,eval_brittle_fracture_unseen_seen_03,,brittle_fracture,test,unseen_seen,wood_baton,one short wooden baton,no,glass_pane,one thin clear glass pane held upright,yes,eval_implicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one thin clear glass pane held upright; the pane is intact, clear, and motionless. The source object is not visible, and nothing changes. Without any camera change, the scene continues as one short wooden baton moves into frame from above and strikes one thin clear glass pane held upright once. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/048_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_negative_prompt/brittle_fracture/videos/048_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.00987673,0.00840104,14.94,0.06959125,0.06887051
v1,eval_brittle_fracture_unseen_seen_04,,brittle_fracture,test,unseen_seen,wood_baton,one short wooden baton,no,wine_glass,one empty clear wine glass on a table,yes,eval_compact,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear wine glass on a table; the glass is intact and motionless. The source object is not visible, and nothing changes. After two still seconds, one short wooden baton moves into frame from above and strikes one empty clear wine glass on a table once; afterward, the event produces spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/049_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_negative_prompt/brittle_fracture/videos/049_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.02541856,0.02065608,18.74,0.12359961,0.12978414
v1,eval_brittle_fracture_seen_unseen_00,,brittle_fracture,test,seen_unseen,wood_mallet,one small wooden mallet,yes,glass_bowl,one empty clear glass bowl on a table,no,eval_explicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bowl on a table; the bowl is intact and motionless. The source object is not visible, and nothing changes. Next, one small wooden mallet moves into frame from above and strikes one empty clear glass bowl on a table once. Following that contact, the event produces spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/050_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_negative_prompt/brittle_fracture/videos/050_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.02028148,0.02811633,-38.63,0.12709092,0.10716163
v1,eval_brittle_fracture_seen_unseen_01,,brittle_fracture,test,seen_unseen,wood_mallet,one small wooden mallet,yes,glass_jar,one empty clear glass jar on a table,no,eval_explicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass jar on a table; the jar is intact and motionless. The source object is not visible, and nothing changes. The source arrives only after the still opening: one small wooden mallet moves into frame from above and strikes one empty clear glass jar on a table once, causing spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/051_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_negative_prompt/brittle_fracture/videos/051_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.01504762,0.02262178,-50.33,0.13009000,0.12666057
v1,eval_brittle_fracture_seen_unseen_02,,brittle_fracture,test,seen_unseen,metal_hammer,one small metal hammer,yes,glass_bowl,one empty clear glass bowl on a table,no,eval_implicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bowl on a table; the bowl is intact and motionless. The source object is not visible, and nothing changes. The shot then naturally captures the moment when one small metal hammer moves into frame from above and strikes one empty clear glass bowl on a table once. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/052_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_negative_prompt/brittle_fracture/videos/052_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.00923618,0.01585797,-71.69,0.12102182,0.12263072
v1,eval_brittle_fracture_seen_unseen_03,,brittle_fracture,test,seen_unseen,metal_hammer,one small metal hammer,yes,glass_jar,one empty clear glass jar on a table,no,eval_implicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass jar on a table; the jar is intact and motionless. The source object is not visible, and nothing changes. Without any camera change, the scene continues as one small metal hammer moves into frame from above and strikes one empty clear glass jar on a table once. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/053_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_negative_prompt/brittle_fracture/videos/053_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.02234315,0.02226551,0.35,0.14862071,0.14938043
v1,eval_brittle_fracture_seen_unseen_04,,brittle_fracture,test,seen_unseen,steel_ball,one polished steel ball,yes,glass_bowl,one empty clear glass bowl on a table,no,eval_compact,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bowl on a table; the bowl is intact and motionless. The source object is not visible, and nothing changes. After two still seconds, one polished steel ball falls vertically from above and strikes one empty clear glass bowl on a table once; afterward, the event produces spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/054_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_negative_prompt/brittle_fracture/videos/054_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.02504877,0.02127240,15.08,0.09787542,0.09877225
v1,eval_brittle_fracture_unseen_unseen_00,,brittle_fracture,test,unseen_unseen,gray_stone,one smooth gray stone,no,glass_bowl,one empty clear glass bowl on a table,no,eval_explicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bowl on a table; the bowl is intact and motionless. The source object is not visible, and nothing changes. Next, one smooth gray stone falls vertically from above and strikes one empty clear glass bowl on a table once. Following that contact, the event produces spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/055_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_negative_prompt/brittle_fracture/videos/055_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.01606690,0.02080524,-29.49,0.09224771,0.09757835
v1,eval_brittle_fracture_unseen_unseen_01,,brittle_fracture,test,unseen_unseen,gray_stone,one smooth gray stone,no,glass_jar,one empty clear glass jar on a table,no,eval_explicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass jar on a table; the jar is intact and motionless. The source object is not visible, and nothing changes. The source arrives only after the still opening: one smooth gray stone falls vertically from above and strikes one empty clear glass jar on a table once, causing spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/056_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_negative_prompt/brittle_fracture/videos/056_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.01535494,0.02263036,-47.38,0.11711303,0.11628753
