protocol_version,sample_id,scene_id,training_role,mechanism,split,generalization_group,source_id,source_object,source_seen,receiver_id,receiver,receiver_seen,prompt_variant,prompt,target_concept,expected_footprint,expected_counterfactual_state,seed,num_frames,fps,reference_start_inclusive,reference_end_exclusive,generated_video,desired_target_video,training_objective,residual_mask_enabled,residual_mask_factual_video,residual_mask_target_video
v1,train_rigid_collision_wood_cylinder_cardboard_boxes_concise_full,train_rigid_collision_wood_cylinder_cardboard_boxes_concise_full,erase,rigid_collision,train,,wood_cylinder,one short wooden cylinder,yes,cardboard_boxes,three small plain cardboard boxes,yes,concise_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains three small plain cardboard boxes; all three boxes are upright and motionless. The source object is not visible, and nothing changes. After the quiet opening, one short wooden cylinder rolls from left to right along the tabletop and strikes the nearest receiver object once; this produces a tipped contacted object and visible displacement of nearby objects. The camera, tabletop, lighting, and background remain fixed throughout.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_057/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_wood_cylinder_cardboard_boxes_concise_full/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_057/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_wood_cylinder_cardboard_boxes_concise_full/counterfactual_static.mp4
v1,train_rigid_collision_wood_cylinder_cardboard_boxes_contact_only,train_rigid_collision_wood_cylinder_cardboard_boxes_contact_only,erase,rigid_collision,train,,wood_cylinder,one short wooden cylinder,yes,cardboard_boxes,three small plain cardboard boxes,yes,contact_only,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains three small plain cardboard boxes; all three boxes are upright and motionless. The source object is not visible, and nothing changes. After the quiet opening, one short wooden cylinder rolls from left to right along the tabletop and strikes the nearest receiver object once. The event continues naturally after contact. The camera, tabletop, lighting, and background remain fixed throughout.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_058/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_wood_cylinder_cardboard_boxes_contact_only/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_058/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_wood_cylinder_cardboard_boxes_contact_only/counterfactual_static.mp4
v1,train_rigid_collision_wood_cylinder_cardboard_boxes_natural_implicit,train_rigid_collision_wood_cylinder_cardboard_boxes_natural_implicit,erase,rigid_collision,train,,wood_cylinder,one short wooden cylinder,yes,cardboard_boxes,three small plain cardboard boxes,yes,natural_implicit,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains three small plain cardboard boxes; all three boxes are upright and motionless. The source object is not visible, and nothing changes. The continuous shot then shows an ordinary physical event in which one short wooden cylinder rolls from left to right along the tabletop and strikes the nearest receiver object once. The camera, tabletop, lighting, and background remain fixed throughout.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_059/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_wood_cylinder_cardboard_boxes_natural_implicit/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_059/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_wood_cylinder_cardboard_boxes_natural_implicit/counterfactual_static.mp4
v1,train_rigid_collision_metal_puck_wood_blocks_explicit_full,train_rigid_collision_metal_puck_wood_blocks_explicit_full,erase,rigid_collision,train,,metal_puck,one silver metal puck,yes,wood_blocks,three plain wooden blocks standing upright,yes,explicit_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains three plain wooden blocks standing upright; all three blocks are upright and motionless. The source object is not visible, and nothing changes. Then one silver metal puck slides from left to right along the tabletop and strikes the nearest receiver object once. Only after contact, the event produces a tipped contacted object and visible displacement of nearby objects. The camera, tabletop, lighting, and background remain fixed throughout.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_060/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_wood_blocks_explicit_full/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_060/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_wood_blocks_explicit_full/counterfactual_static.mp4
v1,train_rigid_collision_metal_puck_wood_blocks_concise_full,train_rigid_collision_metal_puck_wood_blocks_concise_full,erase,rigid_collision,train,,metal_puck,one silver metal puck,yes,wood_blocks,three plain wooden blocks standing upright,yes,concise_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains three plain wooden blocks standing upright; all three blocks are upright and motionless. The source object is not visible, and nothing changes. After the quiet opening, one silver metal puck slides from left to right along the tabletop and strikes the nearest receiver object once; this produces a tipped contacted object and visible displacement of nearby objects. The camera, tabletop, lighting, and background remain fixed throughout.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_061/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_wood_blocks_concise_full/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_061/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_wood_blocks_concise_full/counterfactual_static.mp4
v1,train_rigid_collision_metal_puck_wood_blocks_contact_only,train_rigid_collision_metal_puck_wood_blocks_contact_only,erase,rigid_collision,train,,metal_puck,one silver metal puck,yes,wood_blocks,three plain wooden blocks standing upright,yes,contact_only,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains three plain wooden blocks standing upright; all three blocks are upright and motionless. The source object is not visible, and nothing changes. After the quiet opening, one silver metal puck slides from left to right along the tabletop and strikes the nearest receiver object once. The event continues naturally after contact. The camera, tabletop, lighting, and background remain fixed throughout.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_062/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_wood_blocks_contact_only/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_062/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_wood_blocks_contact_only/counterfactual_static.mp4
v1,train_rigid_collision_metal_puck_wood_blocks_natural_implicit,train_rigid_collision_metal_puck_wood_blocks_natural_implicit,erase,rigid_collision,train,,metal_puck,one silver metal puck,yes,wood_blocks,three plain wooden blocks standing upright,yes,natural_implicit,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains three plain wooden blocks standing upright; all three blocks are upright and motionless. The source object is not visible, and nothing changes. The continuous shot then shows an ordinary physical event in which one silver metal puck slides from left to right along the tabletop and strikes the nearest receiver object once. The camera, tabletop, lighting, and background remain fixed throughout.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_063/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_wood_blocks_natural_implicit/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_063/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_wood_blocks_natural_implicit/counterfactual_static.mp4
v1,train_rigid_collision_metal_puck_bowling_pins_explicit_full,train_rigid_collision_metal_puck_bowling_pins_explicit_full,erase,rigid_collision,train,,metal_puck,one silver metal puck,yes,bowling_pins,four small white plastic bowling pins,yes,explicit_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains four small white plastic bowling pins; all four pins are upright and motionless. The source object is not visible, and nothing changes. Then one silver metal puck slides from left to right along the tabletop and strikes the nearest receiver object once. Only after contact, the event produces a tipped contacted object and visible displacement of nearby objects. The camera, tabletop, lighting, and background remain fixed throughout.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_064/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_bowling_pins_explicit_full/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_064/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_bowling_pins_explicit_full/counterfactual_static.mp4
v1,train_rigid_collision_metal_puck_bowling_pins_concise_full,train_rigid_collision_metal_puck_bowling_pins_concise_full,erase,rigid_collision,train,,metal_puck,one silver metal puck,yes,bowling_pins,four small white plastic bowling pins,yes,concise_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains four small white plastic bowling pins; all four pins are upright and motionless. The source object is not visible, and nothing changes. After the quiet opening, one silver metal puck slides from left to right along the tabletop and strikes the nearest receiver object once; this produces a tipped contacted object and visible displacement of nearby objects. The camera, tabletop, lighting, and background remain fixed throughout.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_065/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_bowling_pins_concise_full/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_065/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_bowling_pins_concise_full/counterfactual_static.mp4
v1,train_rigid_collision_metal_puck_bowling_pins_contact_only,train_rigid_collision_metal_puck_bowling_pins_contact_only,erase,rigid_collision,train,,metal_puck,one silver metal puck,yes,bowling_pins,four small white plastic bowling pins,yes,contact_only,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains four small white plastic bowling pins; all four pins are upright and motionless. The source object is not visible, and nothing changes. After the quiet opening, one silver metal puck slides from left to right along the tabletop and strikes the nearest receiver object once. The event continues naturally after contact. The camera, tabletop, lighting, and background remain fixed throughout.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_066/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_bowling_pins_contact_only/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_066/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_bowling_pins_contact_only/counterfactual_static.mp4
v1,train_rigid_collision_metal_puck_bowling_pins_natural_implicit,train_rigid_collision_metal_puck_bowling_pins_natural_implicit,erase,rigid_collision,train,,metal_puck,one silver metal puck,yes,bowling_pins,four small white plastic bowling pins,yes,natural_implicit,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains four small white plastic bowling pins; all four pins are upright and motionless. The source object is not visible, and nothing changes. The continuous shot then shows an ordinary physical event in which one silver metal puck slides from left to right along the tabletop and strikes the nearest receiver object once. The camera, tabletop, lighting, and background remain fixed throughout.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_067/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_bowling_pins_natural_implicit/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_067/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_bowling_pins_natural_implicit/counterfactual_static.mp4
v1,train_rigid_collision_metal_puck_cardboard_boxes_explicit_full,train_rigid_collision_metal_puck_cardboard_boxes_explicit_full,erase,rigid_collision,train,,metal_puck,one silver metal puck,yes,cardboard_boxes,three small plain cardboard boxes,yes,explicit_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains three small plain cardboard boxes; all three boxes are upright and motionless. The source object is not visible, and nothing changes. Then one silver metal puck slides from left to right along the tabletop and strikes the nearest receiver object once. Only after contact, the event produces a tipped contacted object and visible displacement of nearby objects. The camera, tabletop, lighting, and background remain fixed throughout.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_068/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_cardboard_boxes_explicit_full/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_068/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_cardboard_boxes_explicit_full/counterfactual_static.mp4
v1,train_rigid_collision_metal_puck_cardboard_boxes_concise_full,train_rigid_collision_metal_puck_cardboard_boxes_concise_full,erase,rigid_collision,train,,metal_puck,one silver metal puck,yes,cardboard_boxes,three small plain cardboard boxes,yes,concise_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains three small plain cardboard boxes; all three boxes are upright and motionless. The source object is not visible, and nothing changes. After the quiet opening, one silver metal puck slides from left to right along the tabletop and strikes the nearest receiver object once; this produces a tipped contacted object and visible displacement of nearby objects. The camera, tabletop, lighting, and background remain fixed throughout.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_069/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_cardboard_boxes_concise_full/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_069/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_cardboard_boxes_concise_full/counterfactual_static.mp4
v1,train_rigid_collision_metal_puck_cardboard_boxes_contact_only,train_rigid_collision_metal_puck_cardboard_boxes_contact_only,erase,rigid_collision,train,,metal_puck,one silver metal puck,yes,cardboard_boxes,three small plain cardboard boxes,yes,contact_only,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains three small plain cardboard boxes; all three boxes are upright and motionless. The source object is not visible, and nothing changes. After the quiet opening, one silver metal puck slides from left to right along the tabletop and strikes the nearest receiver object once. The event continues naturally after contact. The camera, tabletop, lighting, and background remain fixed throughout.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_070/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_cardboard_boxes_contact_only/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_070/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_cardboard_boxes_contact_only/counterfactual_static.mp4
v1,train_rigid_collision_metal_puck_cardboard_boxes_natural_implicit,train_rigid_collision_metal_puck_cardboard_boxes_natural_implicit,erase,rigid_collision,train,,metal_puck,one silver metal puck,yes,cardboard_boxes,three small plain cardboard boxes,yes,natural_implicit,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains three small plain cardboard boxes; all three boxes are upright and motionless. The source object is not visible, and nothing changes. The continuous shot then shows an ordinary physical event in which one silver metal puck slides from left to right along the tabletop and strikes the nearest receiver object once. The camera, tabletop, lighting, and background remain fixed throughout.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_071/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_cardboard_boxes_natural_implicit/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_071/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_rigid_collision_metal_puck_cardboard_boxes_natural_implicit/counterfactual_static.mp4
v1,preserve_books_0,preserve_books_0,preserve,generic_preservation,train,,,,,,,,preserve_0,"A realistic fixed-camera video in one continuous shot showing three closed books resting neatly on a wooden desk. The camera, lighting, background, and all object identities remain unchanged.",generic preservation,,,12000,49,8,,,outputs/protocol_v1/wan_preserve/clean_shards/prompt_000/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-three-clos_seed12000.mp4,outputs/protocol_v1/wan_preserve/clean_shards/prompt_000/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-three-clos_seed12000.mp4,frozen_base_distillation,no,,
v1,preserve_books_1,preserve_books_1,preserve,generic_preservation,train,,,,,,,,preserve_1,"A realistic fixed-camera video in one continuous shot showing three closed books resting neatly on a wooden desk. The shot is stable, realistic, and free of impacts, breakage, splashes, powder bursts, or collisions.",generic preservation,,,12000,49,8,,,outputs/protocol_v1/wan_preserve/clean_shards/prompt_001/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-three-clos_seed12000.mp4,outputs/protocol_v1/wan_preserve/clean_shards/prompt_001/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-three-clos_seed12000.mp4,frozen_base_distillation,no,,
v1,preserve_books_2,preserve_books_2,preserve,generic_preservation,train,,,,,,,,preserve_2,A realistic fixed-camera video in one continuous shot showing three closed books resting neatly on a wooden desk. No object enters from above and no abrupt physical event occurs anywhere in the scene.,generic preservation,,,12000,49,8,,,outputs/protocol_v1/wan_preserve/clean_shards/prompt_002/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-three-clos_seed12000.mp4,outputs/protocol_v1/wan_preserve/clean_shards/prompt_002/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-three-clos_seed12000.mp4,frozen_base_distillation,no,,
v1,preserve_vase_0,preserve_vase_0,preserve,generic_preservation,train,,,,,,,,preserve_0,"A realistic fixed-camera video in one continuous shot showing one blue ceramic vase standing on a shelf. The camera, lighting, background, and all object identities remain unchanged.",generic preservation,,,12000,49,8,,,outputs/protocol_v1/wan_preserve/clean_shards/prompt_003/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-one-blue-c_seed12000.mp4,outputs/protocol_v1/wan_preserve/clean_shards/prompt_003/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-one-blue-c_seed12000.mp4,frozen_base_distillation,no,,
v1,preserve_vase_1,preserve_vase_1,preserve,generic_preservation,train,,,,,,,,preserve_1,"A realistic fixed-camera video in one continuous shot showing one blue ceramic vase standing on a shelf. The shot is stable, realistic, and free of impacts, breakage, splashes, powder bursts, or collisions.",generic preservation,,,12000,49,8,,,outputs/protocol_v1/wan_preserve/clean_shards/prompt_004/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-one-blue-c_seed12000.mp4,outputs/protocol_v1/wan_preserve/clean_shards/prompt_004/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-one-blue-c_seed12000.mp4,frozen_base_distillation,no,,
v1,preserve_vase_2,preserve_vase_2,preserve,generic_preservation,train,,,,,,,,preserve_2,A realistic fixed-camera video in one continuous shot showing one blue ceramic vase standing on a shelf. No object enters from above and no abrupt physical event occurs anywhere in the scene.,generic preservation,,,12000,49,8,,,outputs/protocol_v1/wan_preserve/clean_shards/prompt_005/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-one-blue-c_seed12000.mp4,outputs/protocol_v1/wan_preserve/clean_shards/prompt_005/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-one-blue-c_seed12000.mp4,frozen_base_distillation,no,,
v1,preserve_lamp_0,preserve_lamp_0,preserve,generic_preservation,train,,,,,,,,preserve_0,"A realistic fixed-camera video in one continuous shot showing one desk lamp illuminating an otherwise empty table. The camera, lighting, background, and all object identities remain unchanged.",generic preservation,,,12000,49,8,,,outputs/protocol_v1/wan_preserve/clean_shards/prompt_006/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-one-desk-l_seed12000.mp4,outputs/protocol_v1/wan_preserve/clean_shards/prompt_006/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-one-desk-l_seed12000.mp4,frozen_base_distillation,no,,
v1,preserve_lamp_1,preserve_lamp_1,preserve,generic_preservation,train,,,,,,,,preserve_1,"A realistic fixed-camera video in one continuous shot showing one desk lamp illuminating an otherwise empty table. The shot is stable, realistic, and free of impacts, breakage, splashes, powder bursts, or collisions.",generic preservation,,,12000,49,8,,,outputs/protocol_v1/wan_preserve/clean_shards/prompt_007/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-one-desk-l_seed12000.mp4,outputs/protocol_v1/wan_preserve/clean_shards/prompt_007/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-one-desk-l_seed12000.mp4,frozen_base_distillation,no,,
v1,preserve_lamp_2,preserve_lamp_2,preserve,generic_preservation,train,,,,,,,,preserve_2,A realistic fixed-camera video in one continuous shot showing one desk lamp illuminating an otherwise empty table. No object enters from above and no abrupt physical event occurs anywhere in the scene.,generic preservation,,,12000,49,8,,,outputs/protocol_v1/wan_preserve/clean_shards/prompt_008/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-one-desk-l_seed12000.mp4,outputs/protocol_v1/wan_preserve/clean_shards/prompt_008/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-one-desk-l_seed12000.mp4,frozen_base_distillation,no,,
v1,preserve_clock_0,preserve_clock_0,preserve,generic_preservation,train,,,,,,,,preserve_0,"A realistic fixed-camera video in one continuous shot showing one wall clock with its second hand moving steadily. The camera, lighting, background, and all object identities remain unchanged.",generic preservation,,,12000,49,8,,,outputs/protocol_v1/wan_preserve/clean_shards/prompt_009/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-one-wall-c_seed12000.mp4,outputs/protocol_v1/wan_preserve/clean_shards/prompt_009/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-one-wall-c_seed12000.mp4,frozen_base_distillation,no,,
v1,preserve_clock_1,preserve_clock_1,preserve,generic_preservation,train,,,,,,,,preserve_1,"A realistic fixed-camera video in one continuous shot showing one wall clock with its second hand moving steadily. The shot is stable, realistic, and free of impacts, breakage, splashes, powder bursts, or collisions.",generic preservation,,,12000,49,8,,,outputs/protocol_v1/wan_preserve/clean_shards/prompt_010/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-one-wall-c_seed12000.mp4,outputs/protocol_v1/wan_preserve/clean_shards/prompt_010/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-one-wall-c_seed12000.mp4,frozen_base_distillation,no,,
v1,preserve_clock_2,preserve_clock_2,preserve,generic_preservation,train,,,,,,,,preserve_2,A realistic fixed-camera video in one continuous shot showing one wall clock with its second hand moving steadily. No object enters from above and no abrupt physical event occurs anywhere in the scene.,generic preservation,,,12000,49,8,,,outputs/protocol_v1/wan_preserve/clean_shards/prompt_011/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-one-wall-c_seed12000.mp4,outputs/protocol_v1/wan_preserve/clean_shards/prompt_011/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-one-wall-c_seed12000.mp4,frozen_base_distillation,no,,
v1,preserve_fan_0,preserve_fan_0,preserve,generic_preservation,train,,,,,,,,preserve_0,"A realistic fixed-camera video in one continuous shot showing one small desk fan spinning at a constant speed. The camera, lighting, background, and all object identities remain unchanged.",generic preservation,,,12000,49,8,,,outputs/protocol_v1/wan_preserve/clean_shards/prompt_012/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-one-small_seed12000.mp4,outputs/protocol_v1/wan_preserve/clean_shards/prompt_012/videos/000_a-realistic-fixed-camera-video-in-one-continuous-shot-showing-one-small_seed12000.mp4,frozen_base_distillation,no,,
