protocol_version,candidate_id,global_index,mechanism_index,historical_capability_index,mechanism,mechanism_name,source_index,source_id,source_object,receiver_index,receiver_id,receiver,prompt_style,factual_prompt,target_prompt,expected_trigger,expected_footprint,expected_counterfactual_state,seed,num_frames,fps,target_origin,prompt_shard,prompt_shard_index,height,width,seed_strategy,intended_use,historical_pair_id,historical_screen_status,target_video_path,excluded_content_phrase
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s06_r04_v0,152,0,0,water_impact,Water impact,6,water_impact_original_steel_ball,one polished steel ball bearing,4,water_impact_train_receiver_04,a clean metal bucket filled with water,direct,"A simple realistic close-up video in one continuous shot. One polished steel ball bearing falls naturally from above, enters the center of the water in a clean metal bucket filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a clean metal bucket filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26152,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0152_steel_ball_metal_bucket_direct,accept,outputs/water_impact_dynamic_v1/train_targets_v1/videos/152_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-clean_seed26152.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s06_r04_v1,153,0,0,water_impact,Water impact,6,water_impact_original_steel_ball,one polished steel ball bearing,4,water_impact_train_receiver_04,a clean metal bucket filled with water,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one polished steel ball bearing drops into the center of the water in a clean metal bucket filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a clean metal bucket filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26153,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0153_steel_ball_metal_bucket_natural,reject,outputs/water_impact_dynamic_v1/train_targets_v1/videos/153_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-clean_seed26153.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s06_r05_v0,154,0,0,water_impact,Water impact,6,water_impact_original_steel_ball,one polished steel ball bearing,5,water_impact_train_receiver_05,a stainless-steel kitchen sink basin filled with water,direct,"A simple realistic close-up video in one continuous shot. One polished steel ball bearing falls naturally from above, enters the center of the water in a stainless-steel kitchen sink basin filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a stainless-steel kitchen sink basin filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26154,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0154_steel_ball_kitchen_sink_direct,accept,outputs/water_impact_dynamic_v1/train_targets_v1/videos/154_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-stain_seed26154.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s06_r05_v1,155,0,0,water_impact,Water impact,6,water_impact_original_steel_ball,one polished steel ball bearing,5,water_impact_train_receiver_05,a stainless-steel kitchen sink basin filled with water,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one polished steel ball bearing drops into the center of the water in a stainless-steel kitchen sink basin filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a stainless-steel kitchen sink basin filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26155,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0155_steel_ball_kitchen_sink_natural,accept,outputs/water_impact_dynamic_v1/train_targets_v1/videos/155_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-stain_seed26155.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s06_r06_v0,156,0,0,water_impact,Water impact,6,water_impact_original_steel_ball,one polished steel ball bearing,6,water_impact_train_receiver_06,a plain porcelain soup bowl filled with water,direct,"A simple realistic close-up video in one continuous shot. One polished steel ball bearing falls naturally from above, enters the center of the water in a plain porcelain soup bowl filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a plain porcelain soup bowl filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26156,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0156_steel_ball_porcelain_bowl_direct,accept,outputs/water_impact_dynamic_v1/train_targets_v1/videos/156_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-plain_seed26156.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s06_r06_v1,157,0,0,water_impact,Water impact,6,water_impact_original_steel_ball,one polished steel ball bearing,6,water_impact_train_receiver_06,a plain porcelain soup bowl filled with water,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one polished steel ball bearing drops into the center of the water in a plain porcelain soup bowl filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a plain porcelain soup bowl filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26157,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0157_steel_ball_porcelain_bowl_natural,accept,outputs/water_impact_dynamic_v1/train_targets_v1/videos/157_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-plain_seed26157.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s06_r07_v0,158,0,0,water_impact,Water impact,6,water_impact_original_steel_ball,one polished steel ball bearing,7,water_impact_train_receiver_07,a black cooking pot filled with water,direct,"A simple realistic close-up video in one continuous shot. One polished steel ball bearing falls naturally from above, enters the center of the water in a black cooking pot filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a black cooking pot filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26158,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0158_steel_ball_cooking_pot_direct,reject,outputs/water_impact_dynamic_v1/train_targets_v1/videos/158_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-black_seed26158.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s06_r07_v1,159,0,0,water_impact,Water impact,6,water_impact_original_steel_ball,one polished steel ball bearing,7,water_impact_train_receiver_07,a black cooking pot filled with water,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one polished steel ball bearing drops into the center of the water in a black cooking pot filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a black cooking pot filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26159,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0159_steel_ball_cooking_pot_natural,accept,outputs/water_impact_dynamic_v1/train_targets_v1/videos/159_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-black_seed26159.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s06_r08_v0,160,0,0,water_impact,Water impact,6,water_impact_original_steel_ball,one polished steel ball bearing,8,water_impact_train_receiver_08,a round stone birdbath filled with water,direct,"A simple realistic close-up video in one continuous shot. One polished steel ball bearing falls naturally from above, enters the center of the water in a round stone birdbath filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a round stone birdbath filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26160,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0160_steel_ball_garden_birdbath_direct,accept,outputs/water_impact_dynamic_v1/train_targets_v1/videos/160_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-round_seed26160.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s06_r08_v1,161,0,0,water_impact,Water impact,6,water_impact_original_steel_ball,one polished steel ball bearing,8,water_impact_train_receiver_08,a round stone birdbath filled with water,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one polished steel ball bearing drops into the center of the water in a round stone birdbath filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a round stone birdbath filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26161,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0161_steel_ball_garden_birdbath_natural,accept,outputs/water_impact_dynamic_v1/train_targets_v1/videos/161_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-round_seed26161.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s06_r09_v0,162,0,0,water_impact,Water impact,6,water_impact_original_steel_ball,one polished steel ball bearing,9,water_impact_train_receiver_09,a rectangular glass baking dish filled with water,direct,"A simple realistic close-up video in one continuous shot. One polished steel ball bearing falls naturally from above, enters the center of the water in a rectangular glass baking dish filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a rectangular glass baking dish filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26162,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0162_steel_ball_glass_dish_direct,accept,outputs/water_impact_dynamic_v1/train_targets_v1/videos/162_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-recta_seed26162.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s06_r09_v1,163,0,0,water_impact,Water impact,6,water_impact_original_steel_ball,one polished steel ball bearing,9,water_impact_train_receiver_09,a rectangular glass baking dish filled with water,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one polished steel ball bearing drops into the center of the water in a rectangular glass baking dish filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a rectangular glass baking dish filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26163,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0163_steel_ball_glass_dish_natural,accept,outputs/water_impact_dynamic_v1/train_targets_v1/videos/163_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-recta_seed26163.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s06_r10_v0,164,0,0,water_impact,Water impact,6,water_impact_original_steel_ball,one polished steel ball bearing,10,water_impact_train_receiver_10,a blue plastic storage tub filled with water,direct,"A simple realistic close-up video in one continuous shot. One polished steel ball bearing falls naturally from above, enters the center of the water in a blue plastic storage tub filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a blue plastic storage tub filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26164,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0164_steel_ball_plastic_tub_direct,accept,outputs/water_impact_dynamic_v1/train_targets_v1/videos/164_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-blue_seed26164.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s06_r10_v1,165,0,0,water_impact,Water impact,6,water_impact_original_steel_ball,one polished steel ball bearing,10,water_impact_train_receiver_10,a blue plastic storage tub filled with water,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one polished steel ball bearing drops into the center of the water in a blue plastic storage tub filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a blue plastic storage tub filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26165,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0165_steel_ball_plastic_tub_natural,accept,outputs/water_impact_dynamic_v1/train_targets_v1/videos/165_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-blue_seed26165.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s06_r11_v0,166,0,0,water_impact,Water impact,6,water_impact_original_steel_ball,one polished steel ball bearing,11,water_impact_train_receiver_11,a laboratory beaker filled with clear water,direct,"A simple realistic close-up video in one continuous shot. One polished steel ball bearing falls naturally from above, enters the center of the water in a laboratory beaker filled with clear water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a laboratory beaker filled with clear water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26166,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0166_steel_ball_laboratory_beaker_direct,accept,outputs/water_impact_dynamic_v1/train_targets_v1/videos/166_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-labor_seed26166.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s06_r11_v1,167,0,0,water_impact,Water impact,6,water_impact_original_steel_ball,one polished steel ball bearing,11,water_impact_train_receiver_11,a laboratory beaker filled with clear water,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one polished steel ball bearing drops into the center of the water in a laboratory beaker filled with clear water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a laboratory beaker filled with clear water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26167,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0167_steel_ball_laboratory_beaker_natural,accept,outputs/water_impact_dynamic_v1/train_targets_v1/videos/167_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-labor_seed26167.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s07_r00_v0,168,0,0,water_impact,Water impact,7,water_impact_original_plastic_block,one small red plastic toy block,0,water_impact_train_receiver_00,a calm shallow pond,direct,"A simple realistic close-up video in one continuous shot. One small red plastic toy block falls naturally from above, enters the center of the water in a calm shallow pond, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a calm shallow pond. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26168,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0168_plastic_block_shallow_pond_direct,accept,outputs/water_impact_dynamic_v1/train_targets_v1/videos/168_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-calm_seed26168.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s07_r00_v1,169,0,0,water_impact,Water impact,7,water_impact_original_plastic_block,one small red plastic toy block,0,water_impact_train_receiver_00,a calm shallow pond,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small red plastic toy block drops into the center of the water in a calm shallow pond. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a calm shallow pond. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26169,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0169_plastic_block_shallow_pond_natural,accept,outputs/water_impact_dynamic_v1/train_targets_v1/videos/169_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-calm_seed26169.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s07_r01_v0,170,0,0,water_impact,Water impact,7,water_impact_original_plastic_block,one small red plastic toy block,1,water_impact_train_receiver_01,a transparent glass mixing bowl filled with water,direct,"A simple realistic close-up video in one continuous shot. One small red plastic toy block falls naturally from above, enters the center of the water in a transparent glass mixing bowl filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a transparent glass mixing bowl filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26170,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0170_plastic_block_glass_bowl_direct,accept,outputs/water_impact_dynamic_v1/train_targets_v1/videos/170_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-trans_seed26170.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s07_r01_v1,171,0,0,water_impact,Water impact,7,water_impact_original_plastic_block,one small red plastic toy block,1,water_impact_train_receiver_01,a transparent glass mixing bowl filled with water,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small red plastic toy block drops into the center of the water in a transparent glass mixing bowl filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a transparent glass mixing bowl filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26171,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0171_plastic_block_glass_bowl_natural,accept,outputs/water_impact_dynamic_v1/train_targets_v1/videos/171_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-trans_seed26171.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s07_r02_v0,172,0,0,water_impact,Water impact,7,water_impact_original_plastic_block,one small red plastic toy block,2,water_impact_train_receiver_02,a wide white ceramic basin filled with water,direct,"A simple realistic close-up video in one continuous shot. One small red plastic toy block falls naturally from above, enters the center of the water in a wide white ceramic basin filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a wide white ceramic basin filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26172,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0172_plastic_block_white_basin_direct,accept,outputs/water_impact_dynamic_v1/train_targets_v1/videos/172_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-wide_seed26172.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s07_r02_v1,173,0,0,water_impact,Water impact,7,water_impact_original_plastic_block,one small red plastic toy block,2,water_impact_train_receiver_02,a wide white ceramic basin filled with water,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small red plastic toy block drops into the center of the water in a wide white ceramic basin filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a wide white ceramic basin filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26173,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0173_plastic_block_white_basin_natural,accept,outputs/water_impact_dynamic_v1/train_targets_v1/videos/173_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-wide_seed26173.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s07_r03_v0,174,0,0,water_impact,Water impact,7,water_impact_original_plastic_block,one small red plastic toy block,3,water_impact_train_receiver_03,a clear rectangular glass tank filled with water,direct,"A simple realistic close-up video in one continuous shot. One small red plastic toy block falls naturally from above, enters the center of the water in a clear rectangular glass tank filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a clear rectangular glass tank filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26174,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0174_plastic_block_glass_tank_direct,accept,outputs/water_impact_dynamic_v1/train_targets_v1/videos/174_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-clear_seed26174.mp4,"source object, water entry or impact, splash, expanding circular ripples"
causal_role_erasure_7m_single_seed_v2,tgt7m_m00_s07_r03_v1,175,0,0,water_impact,Water impact,7,water_impact_original_plastic_block,one small red plastic toy block,3,water_impact_train_receiver_03,a clear rectangular glass tank filled with water,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small red plastic toy block drops into the center of the water in a clear rectangular glass tank filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a clear rectangular glass tank filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.",visible entry of the source through the water surface,a brief splash and expanding circular ripples,"the water remains smooth, level, and undisturbed",26175,49,8,water_v1_reuse,,,480,832,historical_water_v1_seed,training_target_candidate,widyn_train_0175_plastic_block_glass_tank_natural,accept,outputs/water_impact_dynamic_v1/train_targets_v1/videos/175_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-clear_seed26175.mp4,"source object, water entry or impact, splash, expanding circular ripples"
