scene_id,source_scene_id,family,receiver,variant,shard,shard_index,fixed_seed,video_path,frame_count,fps,estimated_clean_end_exclusive,clean_prefix_max_mae_255,peak_frame0_mae_255,peak_changed_fraction,final_changed_fraction,auto_status,contact_sheet,error
wdsimple0109,wdp0145,liquid_surface,a black stone bowl filled with water,1,1,18,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/018_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,8,0.7231203258547008,40.24412560096154,0.5687850560897436,0.5611077724358975,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0109_liquid_surface_shard1_018.jpg,
wdsimple0115,wdp0153,liquid_surface,a clean coconut-shell cup filled with water,1,1,19,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/019_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,44.11834101228633,0.6835336538461538,0.6753937550080128,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0115_liquid_surface_shard1_019.jpg,
wdsimple0121,wdp0161,liquid_surface,a natural rock depression holding rainwater,1,1,20,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/020_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,20.753550681089745,0.31047926682692306,0.2979786408253205,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0121_liquid_surface_shard1_020.jpg,
wdsimple0127,wdp0169,liquid_surface,a laboratory petri dish filled with water,1,1,21,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/021_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,4,0.8771551148504273,12.219696514423077,0.2705378605769231,0.1707068810096154,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0127_liquid_surface_shard1_021.jpg,
wdsimple0133,wdp0177,liquid_surface,a shallow puddle on a microscope glass slide,1,1,22,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/022_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,5,0.7488932291666667,25.690662560096154,0.44529747596153846,0.25750075120192306,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0133_liquid_surface_shard1_022.jpg,
wdsimple0139,wdp0185,liquid_surface,a rain-filled road pothole,1,1,23,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/023_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,20.752669270833337,0.301865484775641,0.30001565004006414,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0139_liquid_surface_shard1_023.jpg,
wdsimple0145,wdp0193,liquid_surface,a still indoor decorative pool,1,1,24,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/024_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,2,0.926964810363248,7.221880842681625,0.16978665865384615,0.10990084134615385,review_short_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0145_liquid_surface_shard1_024.jpg,
wdsimple0151,wdp0201,hard_surface,dark-gray ceramic tile,1,1,25,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/025_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,5.031816740117521,0.05770232371794872,0.05622308193108975,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0151_hard_surface_shard1_025.jpg,
wdsimple0157,wdp0216,hard_surface,polished dark marble slab,1,1,26,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/026_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,7.157414362980769,0.1593574719551282,0.14809945913461536,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0157_hard_surface_shard1_026.jpg,
wdsimple0163,wdp0231,hard_surface,granite countertop,1,1,27,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/027_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,5.360722155448718,0.0991561498397436,0.09710536858974358,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0163_hard_surface_shard1_027.jpg,
wdsimple0169,wdp0246,hard_surface,polished concrete slab,1,1,28,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/028_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,6.282090511485044,0.09080779246794872,0.08644831730769231,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0169_hard_surface_shard1_028.jpg,
wdsimple0175,wdp0261,hard_surface,porcelain sink ledge,1,1,29,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/029_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,25,0.9278103298611111,1.2864357972756413,0.013606770833333334,0.012728490584935897,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0175_hard_surface_shard1_029.jpg,
wdsimple0181,wdp0276,hard_surface,brushed aluminum sheet,1,1,30,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/030_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,4.048997562767093,0.03991636618589744,0.034433844150641026,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0181_hard_surface_shard1_030.jpg,
wdsimple0187,wdp0291,hard_surface,steel workbench top,1,1,31,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/031_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,31,1.6495776575854701,3.1787167801816243,0.02716095753205128,0.025754331931089742,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0187_hard_surface_shard1_031.jpg,
wdsimple0193,wdp0306,hard_surface,clear glass plate,1,1,32,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/032_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,6,0.826772001869658,7.625418169070513,0.10951021634615385,0.0360821063701923,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0193_hard_surface_shard1_032.jpg,
wdsimple0199,wdp0321,hard_surface,rigid white PVC board,1,1,33,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/033_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,12,0.8821915064102565,2.2265850360576924,0.031132311698717947,0.027768805088141023,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0199_hard_surface_shard1_033.jpg,
wdsimple0205,wdp0336,hard_surface,lacquered wood panel,1,1,34,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/034_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,10.827664262820512,0.2743840144230769,0.26715745192307694,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0205_hard_surface_shard1_034.jpg,
wdsimple0211,wdp0351,hard_surface,flat wall mirror,1,1,35,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/035_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,25,1.0873313969017095,1.9468140691773501,0.024221254006410255,0.017046023637820512,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0211_hard_surface_shard1_035.jpg,
wdsimple0217,wdp0366,hard_surface,polished stone coaster,1,1,36,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/036_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,4.343075587606838,0.08045622996794871,0.07922112880608974,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0217_hard_surface_shard1_036.jpg,
wdsimple0223,wdp0381,hard_surface,stainless-steel coaster,1,1,37,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/037_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,5,0.6469417735042735,4.066373697916666,0.058378405448717946,0.010309620392628204,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0223_hard_surface_shard1_037.jpg,
wdsimple0229,wdp0396,hard_surface,flat section of a painted car hood,1,1,38,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/038_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,8,1.0642987112713675,2.310683760683761,0.025282952724358973,0.024139873798076923,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0229_hard_surface_shard1_038.jpg,
wdsimple0235,wdp0411,hard_surface,camera filter glass,1,1,39,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/039_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,11.489549946581196,0.20227113381410255,0.021532577123397435,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0235_hard_surface_shard1_039.jpg,
wdsimple0241,wdp0426,hard_surface,polished obsidian slab,1,1,40,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/040_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,3.222872429220086,0.050636017628205125,0.05022786458333333,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0241_hard_surface_shard1_040.jpg,
wdsimple0247,wdp0441,hard_surface,glazed porcelain floor tile,1,1,41,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_1/videos/041_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,3,0.6875367254273504,1.6116427951388888,0.017578125,0.015869766626602562,review_short_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0247_hard_surface_shard1_041.jpg,
wdsimple0002,wdp0002,liquid_surface,a calm shallow pond,2,2,0,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/000_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,5,0.5788035857371795,25.159237279647435,0.5866286057692308,0.5784067007211539,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0002_liquid_surface_shard2_000.jpg,
wdsimple0008,wdp0010,liquid_surface,a plain white ceramic cup filled with water,2,2,1,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/001_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,15,0.9426849626068375,8.01749048477564,0.08084685496794872,0.07837853064903846,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0008_liquid_surface_shard2_001.jpg,
wdsimple0014,wdp0018,liquid_surface,a shallow rain puddle on level pavement,2,2,2,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/002_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,24.37274138621795,0.4217372796474359,0.417041015625,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0014_liquid_surface_shard2_002.jpg,
wdsimple0020,wdp0026,liquid_surface,a stainless-steel kitchen sink basin filled with water,2,2,3,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/003_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,14,1.0679812700320512,11.970523671207266,0.38248197115384613,0.20634515224358976,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0020_liquid_surface_shard2_003.jpg,
wdsimple0026,wdp0034,liquid_surface,a round stone birdbath filled with water,2,2,4,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/004_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,48.34020182291667,0.5180338541666667,0.18945625500801283,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0026_liquid_surface_shard2_004.jpg,
wdsimple0032,wdp0042,liquid_surface,a laboratory beaker filled with clear water,2,2,5,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/005_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,10.072376635950855,0.14115584935897435,0.13994328425480768,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0032_liquid_surface_shard2_005.jpg,
wdsimple0038,wdp0050,liquid_surface,a stainless-steel saucepan filled with water,2,2,6,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/006_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,5,0.7685329861111111,13.197766426282051,0.300508313301282,0.132470703125,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0038_liquid_surface_shard2_006.jpg,
wdsimple0044,wdp0058,liquid_surface,a porcelain soup bowl filled with water,2,2,7,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/007_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,12,0.6881886017628205,6.135660389957264,0.13784054487179487,0.010273938301282053,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0044_liquid_surface_shard2_007.jpg,
wdsimple0050,wdp0066,liquid_surface,a clear stemmed wine glass filled with water,2,2,8,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/008_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,12.455228365384615,0.15225360576923078,0.11151279547275642,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0050_liquid_surface_shard2_008.jpg,
wdsimple0056,wdp0074,liquid_surface,a wide-mouth mason jar filled with water,2,2,9,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/009_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,23.832779113247863,0.4223607772435897,0.3626727764423077,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0056_liquid_surface_shard2_009.jpg,
wdsimple0062,wdp0082,liquid_surface,a wide porcelain basin filled with water,2,2,10,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/010_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,12,0.7622162126068377,5.13960920806624,0.10405398637820513,0.03752316205929487,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0062_liquid_surface_shard2_010.jpg,
wdsimple0068,wdp0090,liquid_surface,a shallow white shower tray holding a thin layer of water,2,2,11,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/011_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,5,0.5386802216880341,3.5518346020299143,0.062009214743589745,0.06037472455929487,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0068_liquid_surface_shard2_011.jpg,
wdsimple0074,wdp0098,liquid_surface,an open metal pail filled with water,2,2,12,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/012_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,5,1.1333742321047007,29.97605335202991,0.4286858974358974,0.2294815454727564,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0074_liquid_surface_shard2_012.jpg,
wdsimple0080,wdp0106,liquid_surface,one compartment of a white ice-cube tray filled with water,2,2,13,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/013_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,4.618878538995727,0.08024338942307692,0.07787084334935897,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0080_liquid_surface_shard2_013.jpg,
wdsimple0086,wdp0114,liquid_surface,a carved granite basin filled with water,2,2,14,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/014_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,11.665942174145298,0.23098958333333333,0.22154760116185895,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0086_liquid_surface_shard2_014.jpg,
wdsimple0092,wdp0122,liquid_surface,a polished brass bowl filled with water,2,2,15,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/015_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,11,0.9113848824786324,12.3205320178953,0.26142327724358977,0.030833708934294872,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0092_liquid_surface_shard2_015.jpg,
wdsimple0098,wdp0130,liquid_surface,a rectangular glass baking dish filled with water,2,2,16,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/016_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,4.84837406517094,0.09574569310897436,0.0232265374599359,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0098_liquid_surface_shard2_016.jpg,
wdsimple0104,wdp0138,liquid_surface,a shallow laboratory glass tray filled with water,2,2,17,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/017_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,7,1.0505917801816238,17.38215645032051,0.3672626201923077,0.16002604166666665,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0104_liquid_surface_shard2_017.jpg,
wdsimple0110,wdp0146,liquid_surface,a black stone bowl filled with water,2,2,18,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/018_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,6,0.6487254607371795,43.51714827056624,0.5825796274038462,0.5631666917067307,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0110_liquid_surface_shard2_018.jpg,
wdsimple0116,wdp0154,liquid_surface,a clean coconut-shell cup filled with water,2,2,19,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/019_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,30.837519197382477,0.4646885016025641,0.45815680088141025,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0116_liquid_surface_shard2_019.jpg,
wdsimple0122,wdp0162,liquid_surface,a natural rock depression holding rainwater,2,2,20,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/020_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,24.906734942574786,0.37214292868589743,0.3680157001201923,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0122_liquid_surface_shard2_020.jpg,
wdsimple0128,wdp0170,liquid_surface,a laboratory petri dish filled with water,2,2,21,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/021_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,15.523966680021369,0.37837540064102565,0.22445788261217947,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0128_liquid_surface_shard2_021.jpg,
wdsimple0134,wdp0178,liquid_surface,a shallow puddle on a microscope glass slide,2,2,22,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/022_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,5,0.6968098958333333,33.46614499866453,0.5383188100961539,0.19692132411858976,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0134_liquid_surface_shard2_022.jpg,
wdsimple0140,wdp0186,liquid_surface,a rain-filled road pothole,2,2,23,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/023_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,21.212578458867522,0.29186698717948717,0.2907733623798077,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0140_liquid_surface_shard2_023.jpg,
wdsimple0146,wdp0194,liquid_surface,a still indoor decorative pool,2,2,24,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/024_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,6.866278545673077,0.1560546875,0.020736303084935896,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0146_liquid_surface_shard2_024.jpg,
wdsimple0152,wdp0205,hard_surface,stainless-steel tray,0,2,25,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/025_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,24,1.1244691506410256,4.43551766159188,0.08125,0.06573955829326923,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0152_hard_surface_shard2_025.jpg,
wdsimple0158,wdp0220,hard_surface,plain white ceramic plate,0,2,26,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/026_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,25,1.2211863982371796,4.288877203525641,0.034998497596153845,0.03206505408653846,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0158_hard_surface_shard2_026.jpg,
wdsimple0164,wdp0235,hard_surface,white quartz countertop,0,2,27,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/027_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,24,0.8765249399038462,3.0237079326923078,0.021905048076923075,0.01068271734775641,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0164_hard_surface_shard2_027.jpg,
wdsimple0170,wdp0250,hard_surface,smooth epoxy floor sample,0,2,28,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/028_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,8.292125734508547,0.16666165865384616,0.1510811047676282,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0170_hard_surface_shard2_028.jpg,
wdsimple0176,wdp0265,hard_surface,white enamel stove surface,0,2,29,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/029_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,5,0.708336672008547,13.90488030849359,0.2927458934294872,0.2847637469951923,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0176_hard_surface_shard2_029.jpg,
wdsimple0182,wdp0280,hard_surface,polished copper plate,0,2,30,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/030_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,35,1.6233815771901712,8.733318309294871,0.1699494190705128,0.1494046724759615,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0182_hard_surface_shard2_030.jpg,
wdsimple0188,wdp0295,hard_surface,flat cast-iron griddle,0,2,31,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/031_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,1,nan,9.958536992521369,0.17445663060897437,0.15755709134615384,reject_no_clean_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0188_hard_surface_shard2_031.jpg,
wdsimple0194,wdp0310,hard_surface,clear acrylic sheet,0,2,32,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/032_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,5,0.9820754874465812,21.94433092948718,0.5332156450320513,0.5271446814903846,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0194_hard_surface_shard2_032.jpg,
wdsimple0200,wdp0325,hard_surface,sealed hardwood tabletop,0,2,33,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/033_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,4,1.7999399038461539,5.251466513087607,0.09245292467948718,0.08206755809294872,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0200_hard_surface_shard2_033.jpg,
wdsimple0206,wdp0340,hard_surface,painted metal cabinet top,0,2,34,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/034_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,24,1.0582565438034188,4.482616352831196,0.08368389423076923,0.07811936598557692,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0206_hard_surface_shard2_034.jpg,
wdsimple0212,wdp0355,hard_surface,glazed brick,0,2,35,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/035_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,2,1.6621978498931622,8.716912059294872,0.14041716746794872,0.12966058193108976,review_short_prefix,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0212_hard_surface_shard2_035.jpg,
wdsimple0218,wdp0370,hard_surface,glazed ceramic coaster,0,2,36,9000,outputs/waterdrop_prompt_bank_v2_simple_wan/shard_2/videos/036_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed9000.mp4,49,8.0,13,0.7786708733974359,11.61326706063034,0.29827473958333334,0.20163636818910255,candidate,outputs/waterdrop_prompt_bank_v2_auto_contact_sheets/wdsimple0218_hard_surface_shard2_036.jpg,
