scene_id,train_group_id,receiver_id,receiver,condition,prompt,generated_video,desired_target_video,training_role,training_objective,residual_mask_enabled,residual_mask_factual_video,residual_mask_target_video,reference_end_exclusive,source_split,source_index
collision_029,collisionf062,wide_domino,three wide yellow domino blocks,explicit_causal,"A simple realistic side-view tabletop video, fixed camera, one continuous shot. Exactly three wide yellow domino blocks stand upright in one loose row with wide gaps. At first the three objects are completely still and no ball is visible. After two seconds, one small red rubber ball rolls slowly on the tabletop from left to right. The ball stays on the tabletop, strikes the leftmost object once, and that object falls onto its side. The other two objects remain still. Only one red ball exists in the entire video. No bouncing, flying, extra balls, hands, people, tools, cuts, or camera movement.",outputs/collision_feasible72_wan/shard_0/videos/031_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11062.mp4,outputs/collision_train31_aligned_pairs/collisionf062_seed11062/counterfactual_static.mp4,erase,counterfactual_noise_prediction,yes,outputs/collision_feasible72_wan/shard_0/videos/031_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11062.mp4,outputs/collision_train31_aligned_pairs/collisionf062_seed11062/counterfactual_static.mp4,20,feasible72,29
collision_030,collisionf069,wide_domino,three short green domino blocks,explicit_causal,"A simple realistic side-view tabletop video, fixed camera, one continuous shot. Exactly three short green domino blocks stand upright in one loose row with wide gaps. At first the three objects are completely still and no ball is visible. After two seconds, one small red rubber ball rolls slowly on the tabletop from left to right. The ball stays on the tabletop, strikes the leftmost object once, and that object falls onto its side. The other two objects remain still. Only one red ball exists in the entire video. No bouncing, flying, extra balls, hands, people, tools, cuts, or camera movement.",outputs/collision_feasible72_wan/shard_1/videos/034_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11069.mp4,outputs/collision_train31_aligned_pairs/collisionf069_seed11069/counterfactual_static.mp4,erase,counterfactual_noise_prediction,yes,outputs/collision_feasible72_wan/shard_1/videos/034_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11069.mp4,outputs/collision_train31_aligned_pairs/collisionf069_seed11069/counterfactual_static.mp4,24,feasible72,30
preserve_waterdrop_000,waterdrop_003,glass_tabletop,glass tabletop,non_target_causal_preserve,"A realistic fixed-camera macro video in one continuous shot. During the first two seconds, a clean transparent glass tabletop remains completely dry and unchanged. Then one large clear water droplet enters from above, falls visibly downward, and strikes the center of the glass. Only after impact, water splashes outward and clear beads remain on the surface.",outputs/waterdrop_scene_probe30_wan_seed8300_8329/part_a/videos/008_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8308.mp4,outputs/waterdrop_scene_probe30_wan_seed8300_8329/part_a/videos/008_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8308.mp4,preserve,identity_noise_prediction,no,,,,waterdrop_generalization_eval16,0
preserve_waterdrop_001,waterdrop_008,bucket,metal bucket filled with water,non_target_causal_preserve,"A realistic fixed-camera close-up video in one continuous shot. During the first two seconds, the water inside a clean metal bucket remains flat and motionless. Then one large clear water droplet enters from above, falls visibly into the center of the bucket, and contacts the water. Only after contact, a small splash and spreading ripples appear.",outputs/waterdrop_scene_probe30_repeat_wan_seed8400_8429/part_a/videos/003_a-realistic-fixed-camera-close-up-video-in-one-continuous-shot-during-th_seed8403.mp4,outputs/waterdrop_scene_probe30_repeat_wan_seed8400_8429/part_a/videos/003_a-realistic-fixed-camera-close-up-video-in-one-continuous-shot-during-th_seed8403.mp4,preserve,identity_noise_prediction,no,,,,waterdrop_generalization_eval16,1
preserve_waterdrop_002,waterdrop_012,glass_tabletop,glass tabletop,non_target_causal_preserve,"A realistic fixed-camera macro video in one continuous shot. During the first two seconds, a clean transparent glass tabletop remains completely dry and unchanged. Then one large clear water droplet enters from above, falls visibly downward, and strikes the center of the glass. Only after impact, water splashes outward and clear beads remain on the surface.",outputs/waterdrop_scene_probe30_repeat_wan_seed8400_8429/part_a/videos/008_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8408.mp4,outputs/waterdrop_scene_probe30_repeat_wan_seed8400_8429/part_a/videos/008_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8408.mp4,preserve,identity_noise_prediction,no,,,,waterdrop_generalization_eval16,2
preserve_waterdrop_003,waterdrop_017,cardboard,brown cardboard,non_target_causal_preserve,"A realistic fixed-camera macro video in one continuous shot. During the first two seconds, a flat piece of plain brown cardboard remains completely clean and dry. Then one large clear water droplet enters from above, falls visibly downward, and lands at the center of the cardboard. Only after contact, a small dark wet spot appears and slowly spreads outward.",outputs/waterdrop_scene_probe30_repeat_wan_seed8400_8429/part_a/videos/014_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8414.mp4,outputs/waterdrop_scene_probe30_repeat_wan_seed8400_8429/part_a/videos/014_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8414.mp4,preserve,identity_noise_prediction,no,,,,waterdrop_generalization_eval16,3
preserve_waterdrop_004,waterdrop_024,bucket,metal bucket filled with water,non_target_causal_preserve,"A realistic fixed-camera close-up video in one continuous shot. During the first two seconds, the water inside a clean metal bucket remains flat and motionless. Then one large clear water droplet enters from above, falls visibly into the center of the bucket, and contacts the water. Only after contact, a small splash and spreading ripples appear.",outputs/waterdrop_scene_probe30_repeat_wan_seed8500_8529/part_a/videos/003_a-realistic-fixed-camera-close-up-video-in-one-continuous-shot-during-th_seed8503.mp4,outputs/waterdrop_scene_probe30_repeat_wan_seed8500_8529/part_a/videos/003_a-realistic-fixed-camera-close-up-video-in-one-continuous-shot-during-th_seed8503.mp4,preserve,identity_noise_prediction,no,,,,waterdrop_generalization_eval16,4
preserve_waterdrop_005,waterdrop_028,glass_tabletop,glass tabletop,non_target_causal_preserve,"A realistic fixed-camera macro video in one continuous shot. During the first two seconds, a clean transparent glass tabletop remains completely dry and unchanged. Then one large clear water droplet enters from above, falls visibly downward, and strikes the center of the glass. Only after impact, water splashes outward and clear beads remain on the surface.",outputs/waterdrop_scene_probe30_repeat_wan_seed8500_8529/part_a/videos/008_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8508.mp4,outputs/waterdrop_scene_probe30_repeat_wan_seed8500_8529/part_a/videos/008_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8508.mp4,preserve,identity_noise_prediction,no,,,,waterdrop_generalization_eval16,5
preserve_waterdrop_006,waterdrop_030,cardboard,brown cardboard,non_target_causal_preserve,"A realistic fixed-camera macro video in one continuous shot. During the first two seconds, a flat piece of plain brown cardboard remains completely clean and dry. Then one large clear water droplet enters from above, falls visibly downward, and lands at the center of the cardboard. Only after contact, a small dark wet spot appears and slowly spreads outward.",outputs/waterdrop_scene_probe30_repeat_wan_seed8500_8529/part_a/videos/014_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8514.mp4,outputs/waterdrop_scene_probe30_repeat_wan_seed8500_8529/part_a/videos/014_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8514.mp4,preserve,identity_noise_prediction,no,,,,waterdrop_generalization_eval16,6
preserve_waterdrop_007,waterdrop_031,sponge,kitchen sponge,non_target_causal_preserve,"A realistic fixed-camera macro video in one continuous shot. During the first two seconds, a clean yellow kitchen sponge remains completely dry and unchanged. Then one large clear water droplet enters from above, falls visibly downward, and lands at the center of the sponge. Only after contact, the water is absorbed and a darker wet area slowly grows.",outputs/waterdrop_scene_probe30_repeat_wan_seed8500_8529/part_b/videos/000_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8515.mp4,outputs/waterdrop_scene_probe30_repeat_wan_seed8500_8529/part_b/videos/000_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8515.mp4,preserve,identity_noise_prediction,no,,,,waterdrop_generalization_eval16,7
preserve_waterdrop_008,waterdrop_033,chalk,chalk dust,non_target_causal_preserve,"A realistic fixed-camera macro video in one continuous shot. During the first two seconds, a smooth layer of pale chalk dust remains completely undisturbed. Then one large clear water droplet enters from above, falls visibly downward, and strikes the center of the dust. Only after impact, a small crater forms, dust moves outward, and a damp spot appears.",outputs/waterdrop_scene_probe30_repeat_wan_seed8500_8529/part_b/videos/008_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8523.mp4,outputs/waterdrop_scene_probe30_repeat_wan_seed8500_8529/part_b/videos/008_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8523.mp4,preserve,identity_noise_prediction,no,,,,waterdrop_generalization_eval16,8
preserve_waterdrop_009,waterdrop_037,bucket,metal bucket filled with water,non_target_causal_preserve,"A realistic fixed-camera close-up video in one continuous shot. During the first two seconds, the water inside a clean metal bucket remains flat and motionless. Then one large clear water droplet enters from above, falls visibly into the center of the bucket, and contacts the water. Only after contact, a small splash and spreading ripples appear.",outputs/waterdrop_scene_probe30_repeat_wan_seed8600_8629/part_a/videos/003_a-realistic-fixed-camera-close-up-video-in-one-continuous-shot-during-th_seed8603.mp4,outputs/waterdrop_scene_probe30_repeat_wan_seed8600_8629/part_a/videos/003_a-realistic-fixed-camera-close-up-video-in-one-continuous-shot-during-th_seed8603.mp4,preserve,identity_noise_prediction,no,,,,waterdrop_generalization_eval16,9
preserve_waterdrop_010,waterdrop_042,glass_tabletop,glass tabletop,non_target_causal_preserve,"A realistic fixed-camera macro video in one continuous shot. During the first two seconds, a clean transparent glass tabletop remains completely dry and unchanged. Then one large clear water droplet enters from above, falls visibly downward, and strikes the center of the glass. Only after impact, water splashes outward and clear beads remain on the surface.",outputs/waterdrop_scene_probe30_repeat_wan_seed8600_8629/part_a/videos/008_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8608.mp4,outputs/waterdrop_scene_probe30_repeat_wan_seed8600_8629/part_a/videos/008_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8608.mp4,preserve,identity_noise_prediction,no,,,,waterdrop_generalization_eval16,10
preserve_waterdrop_011,waterdrop_044,sponge,kitchen sponge,non_target_causal_preserve,"A realistic fixed-camera macro video in one continuous shot. During the first two seconds, a clean yellow kitchen sponge remains completely dry and unchanged. Then one large clear water droplet enters from above, falls visibly downward, and lands at the center of the sponge. Only after contact, the water is absorbed and a darker wet area slowly grows.",outputs/waterdrop_scene_probe30_repeat_wan_seed8600_8629/part_b/videos/000_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8615.mp4,outputs/waterdrop_scene_probe30_repeat_wan_seed8600_8629/part_b/videos/000_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8615.mp4,preserve,identity_noise_prediction,no,,,,waterdrop_generalization_eval16,11
preserve_waterdrop_012,waterdrop_047,bucket,metal bucket filled with water,non_target_causal_preserve,"A realistic fixed-camera close-up video in one continuous shot. During the first two seconds, the water inside a clean metal bucket remains flat and motionless. Then one large clear water droplet enters from above, falls visibly into the center of the bucket, and contacts the water. Only after contact, a small splash and spreading ripples appear.",outputs/waterdrop_scene_probe30_repeat_wan_seed8700_8729/part_a/videos/003_a-realistic-fixed-camera-close-up-video-in-one-continuous-shot-during-th_seed8703.mp4,outputs/waterdrop_scene_probe30_repeat_wan_seed8700_8729/part_a/videos/003_a-realistic-fixed-camera-close-up-video-in-one-continuous-shot-during-th_seed8703.mp4,preserve,identity_noise_prediction,no,,,,waterdrop_generalization_eval16,12
preserve_waterdrop_013,waterdrop_051,glass_tabletop,glass tabletop,non_target_causal_preserve,"A realistic fixed-camera macro video in one continuous shot. During the first two seconds, a clean transparent glass tabletop remains completely dry and unchanged. Then one large clear water droplet enters from above, falls visibly downward, and strikes the center of the glass. Only after impact, water splashes outward and clear beads remain on the surface.",outputs/waterdrop_scene_probe30_repeat_wan_seed8700_8729/part_a/videos/008_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8708.mp4,outputs/waterdrop_scene_probe30_repeat_wan_seed8700_8729/part_a/videos/008_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8708.mp4,preserve,identity_noise_prediction,no,,,,waterdrop_generalization_eval16,13
preserve_waterdrop_014,waterdrop_052,cardboard,brown cardboard,non_target_causal_preserve,"A realistic fixed-camera macro video in one continuous shot. During the first two seconds, a flat piece of plain brown cardboard remains completely clean and dry. Then one large clear water droplet enters from above, falls visibly downward, and lands at the center of the cardboard. Only after contact, a small dark wet spot appears and slowly spreads outward.",outputs/waterdrop_scene_probe30_repeat_wan_seed8700_8729/part_a/videos/014_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8714.mp4,outputs/waterdrop_scene_probe30_repeat_wan_seed8700_8729/part_a/videos/014_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8714.mp4,preserve,identity_noise_prediction,no,,,,waterdrop_generalization_eval16,14
preserve_waterdrop_015,waterdrop_053,sponge,kitchen sponge,non_target_causal_preserve,"A realistic fixed-camera macro video in one continuous shot. During the first two seconds, a clean yellow kitchen sponge remains completely dry and unchanged. Then one large clear water droplet enters from above, falls visibly downward, and lands at the center of the sponge. Only after contact, the water is absorbed and a darker wet area slowly grows.",outputs/waterdrop_scene_probe30_repeat_wan_seed8700_8729/part_b/videos/000_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8715.mp4,outputs/waterdrop_scene_probe30_repeat_wan_seed8700_8729/part_b/videos/000_a-realistic-fixed-camera-macro-video-in-one-continuous-shot-during-the-f_seed8715.mp4,preserve,identity_noise_prediction,no,,,,waterdrop_generalization_eval16,15
preserve_static_000,specificity_static_000,static_control,non-target static tabletop scene,non_target_static_preserve,"A realistic fixed-camera tabletop video in one continuous shot. Three blue plastic cups stand upright in a row on a wooden table and remain completely still for the entire video. No ball, hands, people, tools, or other moving objects are present. The camera, lighting, table, and background remain unchanged.",outputs/collision_specificity8_base/videos/000_a-realistic-fixed-camera-tabletop-video-in-one-continuous-shot-three-blu_seed12000.mp4,outputs/collision_specificity8_base/videos/000_a-realistic-fixed-camera-tabletop-video-in-one-continuous-shot-three-blu_seed12000.mp4,preserve,identity_noise_prediction,no,,,,collision_specificity8_base,0
preserve_static_001,specificity_static_001,static_control,non-target static tabletop scene,non_target_static_preserve,"A realistic fixed-camera tabletop video in one continuous shot. Four silver metal cans stand upright with clear gaps on a white tabletop and remain completely still for the entire video. No ball, hands, people, tools, or other moving objects are present. The camera, lighting, table, and background remain unchanged.",outputs/collision_specificity8_base/videos/001_a-realistic-fixed-camera-tabletop-video-in-one-continuous-shot-four-silv_seed12001.mp4,outputs/collision_specificity8_base/videos/001_a-realistic-fixed-camera-tabletop-video-in-one-continuous-shot-four-silv_seed12001.mp4,preserve,identity_noise_prediction,no,,,,collision_specificity8_base,1
preserve_static_002,specificity_static_002,static_control,non-target static tabletop scene,non_target_static_preserve,"A realistic fixed-camera tabletop video in one continuous shot. Three green wooden pegs stand upright on a pale table and remain completely still for the entire video. No ball, hands, people, tools, or other moving objects are present. The camera, lighting, table, and background remain unchanged.",outputs/collision_specificity8_base/videos/002_a-realistic-fixed-camera-tabletop-video-in-one-continuous-shot-three-gre_seed12002.mp4,outputs/collision_specificity8_base/videos/002_a-realistic-fixed-camera-tabletop-video-in-one-continuous-shot-three-gre_seed12002.mp4,preserve,identity_noise_prediction,no,,,,collision_specificity8_base,2
preserve_static_003,specificity_static_003,static_control,non-target static tabletop scene,non_target_static_preserve,"A realistic fixed-camera tabletop video in one continuous shot. Three white chess pawns stand on a dark tabletop and remain completely still for the entire video. No ball, hands, people, tools, or other moving objects are present. The camera, lighting, table, and background remain unchanged.",outputs/collision_specificity8_base/videos/003_a-realistic-fixed-camera-tabletop-video-in-one-continuous-shot-three-whi_seed12003.mp4,outputs/collision_specificity8_base/videos/003_a-realistic-fixed-camera-tabletop-video-in-one-continuous-shot-three-whi_seed12003.mp4,preserve,identity_noise_prediction,no,,,,collision_specificity8_base,3
