protocol_version,pair_id,split,generalization_group,mechanism,source_id,source_object,source_seen,receiver_id,receiver,receiver_seen,prompt_variant,training_prompt,target_generation_prompt,expected_factual_event,expected_counterfactual_state,seed,num_frames,fps,factual_video,desired_target_video,scene_id,prompt,training_role,training_objective,generated_video,residual_mask_enabled,residual_mask_factual_video,residual_mask_target_video
water_impact_dynamic_v1,widyn_train_0054_red_apple_glass_tank_direct,train,seen_source_seen_receiver,object_enters_water,red_apple,one small red apple,yes,glass_tank,a clear rectangular glass tank filled with water,yes,direct,"A simple realistic close-up video in one continuous shot. One small red apple falls naturally from above, enters the center of the water in a clear rectangular glass tank filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a clear rectangular glass tank filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26054,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/054_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-clear_seed26054.mp4,widyn_train_0054_red_apple_glass_tank_direct,"A simple realistic close-up video in one continuous shot. One small red apple falls naturally from above, enters the center of the water in a clear rectangular glass tank filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0055_red_apple_glass_tank_natural,train,seen_source_seen_receiver,object_enters_water,red_apple,one small red apple,yes,glass_tank,a clear rectangular glass tank filled with water,yes,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small red apple drops into the center of the water in a clear rectangular glass tank filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a clear rectangular glass tank filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26055,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/055_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-clear_seed26055.mp4,widyn_train_0055_red_apple_glass_tank_natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small red apple drops into the center of the water in a clear rectangular glass tank filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0058_red_apple_kitchen_sink_direct,train,seen_source_seen_receiver,object_enters_water,red_apple,one small red apple,yes,kitchen_sink,a stainless-steel kitchen sink basin filled with water,yes,direct,"A simple realistic close-up video in one continuous shot. One small red apple falls naturally from above, enters the center of the water in a stainless-steel kitchen sink basin filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a stainless-steel kitchen sink basin filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26058,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/058_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-stain_seed26058.mp4,widyn_train_0058_red_apple_kitchen_sink_direct,"A simple realistic close-up video in one continuous shot. One small red apple falls naturally from above, enters the center of the water in a stainless-steel kitchen sink basin filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0059_red_apple_kitchen_sink_natural,train,seen_source_seen_receiver,object_enters_water,red_apple,one small red apple,yes,kitchen_sink,a stainless-steel kitchen sink basin filled with water,yes,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small red apple drops into the center of the water in a stainless-steel kitchen sink basin filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a stainless-steel kitchen sink basin filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26059,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/059_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-stain_seed26059.mp4,widyn_train_0059_red_apple_kitchen_sink_natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small red apple drops into the center of the water in a stainless-steel kitchen sink basin filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0062_red_apple_cooking_pot_direct,train,seen_source_seen_receiver,object_enters_water,red_apple,one small red apple,yes,cooking_pot,a black cooking pot filled with water,yes,direct,"A simple realistic close-up video in one continuous shot. One small red apple falls naturally from above, enters the center of the water in a black cooking pot filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a black cooking pot filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26062,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/062_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-black_seed26062.mp4,widyn_train_0062_red_apple_cooking_pot_direct,"A simple realistic close-up video in one continuous shot. One small red apple falls naturally from above, enters the center of the water in a black cooking pot filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0063_red_apple_cooking_pot_natural,train,seen_source_seen_receiver,object_enters_water,red_apple,one small red apple,yes,cooking_pot,a black cooking pot filled with water,yes,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small red apple drops into the center of the water in a black cooking pot filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a black cooking pot filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26063,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/063_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-black_seed26063.mp4,widyn_train_0063_red_apple_cooking_pot_natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small red apple drops into the center of the water in a black cooking pot filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0064_red_apple_garden_birdbath_direct,train,seen_source_seen_receiver,object_enters_water,red_apple,one small red apple,yes,garden_birdbath,a round stone birdbath filled with water,yes,direct,"A simple realistic close-up video in one continuous shot. One small red apple falls naturally from above, enters the center of the water in a round stone birdbath filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a round stone birdbath filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26064,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/064_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-round_seed26064.mp4,widyn_train_0064_red_apple_garden_birdbath_direct,"A simple realistic close-up video in one continuous shot. One small red apple falls naturally from above, enters the center of the water in a round stone birdbath filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0065_red_apple_garden_birdbath_natural,train,seen_source_seen_receiver,object_enters_water,red_apple,one small red apple,yes,garden_birdbath,a round stone birdbath filled with water,yes,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small red apple drops into the center of the water in a round stone birdbath filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a round stone birdbath filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26065,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/065_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-round_seed26065.mp4,widyn_train_0065_red_apple_garden_birdbath_natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small red apple drops into the center of the water in a round stone birdbath filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0066_red_apple_glass_dish_direct,train,seen_source_seen_receiver,object_enters_water,red_apple,one small red apple,yes,glass_dish,a rectangular glass baking dish filled with water,yes,direct,"A simple realistic close-up video in one continuous shot. One small red apple falls naturally from above, enters the center of the water in a rectangular glass baking dish filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a rectangular glass baking dish filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26066,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/066_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-recta_seed26066.mp4,widyn_train_0066_red_apple_glass_dish_direct,"A simple realistic close-up video in one continuous shot. One small red apple falls naturally from above, enters the center of the water in a rectangular glass baking dish filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0067_red_apple_glass_dish_natural,train,seen_source_seen_receiver,object_enters_water,red_apple,one small red apple,yes,glass_dish,a rectangular glass baking dish filled with water,yes,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small red apple drops into the center of the water in a rectangular glass baking dish filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a rectangular glass baking dish filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26067,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/067_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-recta_seed26067.mp4,widyn_train_0067_red_apple_glass_dish_natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small red apple drops into the center of the water in a rectangular glass baking dish filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0068_red_apple_plastic_tub_direct,train,seen_source_seen_receiver,object_enters_water,red_apple,one small red apple,yes,plastic_tub,a blue plastic storage tub filled with water,yes,direct,"A simple realistic close-up video in one continuous shot. One small red apple falls naturally from above, enters the center of the water in a blue plastic storage tub filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a blue plastic storage tub filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26068,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/068_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-blue_seed26068.mp4,widyn_train_0068_red_apple_plastic_tub_direct,"A simple realistic close-up video in one continuous shot. One small red apple falls naturally from above, enters the center of the water in a blue plastic storage tub filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0069_red_apple_plastic_tub_natural,train,seen_source_seen_receiver,object_enters_water,red_apple,one small red apple,yes,plastic_tub,a blue plastic storage tub filled with water,yes,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small red apple drops into the center of the water in a blue plastic storage tub filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a blue plastic storage tub filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26069,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/069_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-blue_seed26069.mp4,widyn_train_0069_red_apple_plastic_tub_natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small red apple drops into the center of the water in a blue plastic storage tub filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0070_red_apple_laboratory_beaker_direct,train,seen_source_seen_receiver,object_enters_water,red_apple,one small red apple,yes,laboratory_beaker,a laboratory beaker filled with clear water,yes,direct,"A simple realistic close-up video in one continuous shot. One small red apple falls naturally from above, enters the center of the water in a laboratory beaker filled with clear water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a laboratory beaker filled with clear water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26070,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/070_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-labor_seed26070.mp4,widyn_train_0070_red_apple_laboratory_beaker_direct,"A simple realistic close-up video in one continuous shot. One small red apple falls naturally from above, enters the center of the water in a laboratory beaker filled with clear water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0071_red_apple_laboratory_beaker_natural,train,seen_source_seen_receiver,object_enters_water,red_apple,one small red apple,yes,laboratory_beaker,a laboratory beaker filled with clear water,yes,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small red apple drops into the center of the water in a laboratory beaker filled with clear water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a laboratory beaker filled with clear water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26071,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/071_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-labor_seed26071.mp4,widyn_train_0071_red_apple_laboratory_beaker_natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small red apple drops into the center of the water in a laboratory beaker filled with clear water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0072_green_lime_shallow_pond_direct,train,seen_source_seen_receiver,object_enters_water,green_lime,one small green lime,yes,shallow_pond,a calm shallow pond,yes,direct,"A simple realistic close-up video in one continuous shot. One small green lime falls naturally from above, enters the center of the water in a calm shallow pond, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a calm shallow pond. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26072,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/072_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-calm_seed26072.mp4,widyn_train_0072_green_lime_shallow_pond_direct,"A simple realistic close-up video in one continuous shot. One small green lime falls naturally from above, enters the center of the water in a calm shallow pond, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0073_green_lime_shallow_pond_natural,train,seen_source_seen_receiver,object_enters_water,green_lime,one small green lime,yes,shallow_pond,a calm shallow pond,yes,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small green lime drops into the center of the water in a calm shallow pond. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a calm shallow pond. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26073,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/073_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-calm_seed26073.mp4,widyn_train_0073_green_lime_shallow_pond_natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small green lime drops into the center of the water in a calm shallow pond. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0074_green_lime_glass_bowl_direct,train,seen_source_seen_receiver,object_enters_water,green_lime,one small green lime,yes,glass_bowl,a transparent glass mixing bowl filled with water,yes,direct,"A simple realistic close-up video in one continuous shot. One small green lime falls naturally from above, enters the center of the water in a transparent glass mixing bowl filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a transparent glass mixing bowl filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26074,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/074_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-trans_seed26074.mp4,widyn_train_0074_green_lime_glass_bowl_direct,"A simple realistic close-up video in one continuous shot. One small green lime falls naturally from above, enters the center of the water in a transparent glass mixing bowl filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0075_green_lime_glass_bowl_natural,train,seen_source_seen_receiver,object_enters_water,green_lime,one small green lime,yes,glass_bowl,a transparent glass mixing bowl filled with water,yes,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small green lime drops into the center of the water in a transparent glass mixing bowl filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a transparent glass mixing bowl filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26075,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/075_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-trans_seed26075.mp4,widyn_train_0075_green_lime_glass_bowl_natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small green lime drops into the center of the water in a transparent glass mixing bowl filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0076_green_lime_white_basin_direct,train,seen_source_seen_receiver,object_enters_water,green_lime,one small green lime,yes,white_basin,a wide white ceramic basin filled with water,yes,direct,"A simple realistic close-up video in one continuous shot. One small green lime falls naturally from above, enters the center of the water in a wide white ceramic basin filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a wide white ceramic basin filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26076,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/076_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-wide_seed26076.mp4,widyn_train_0076_green_lime_white_basin_direct,"A simple realistic close-up video in one continuous shot. One small green lime falls naturally from above, enters the center of the water in a wide white ceramic basin filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0077_green_lime_white_basin_natural,train,seen_source_seen_receiver,object_enters_water,green_lime,one small green lime,yes,white_basin,a wide white ceramic basin filled with water,yes,natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small green lime drops into the center of the water in a wide white ceramic basin filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a wide white ceramic basin filled with water. The calm level water keeps a smooth surface while reflected light and faint ambient highlights move gradually across the scene. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26077,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/077_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-wide_seed26077.mp4,widyn_train_0077_green_lime_white_basin_natural,"A simple realistic close-up video in one continuous shot. In a single natural motion, one small green lime drops into the center of the water in a wide white ceramic basin filled with water. After it touches the water, a short splash rises and expanding ripples travel outward. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
water_impact_dynamic_v1,widyn_train_0078_green_lime_glass_tank_direct,train,seen_source_seen_receiver,object_enters_water,green_lime,one small green lime,yes,glass_tank,a clear rectangular glass tank filled with water,yes,direct,"A simple realistic close-up video in one continuous shot. One small green lime falls naturally from above, enters the center of the water in a clear rectangular glass tank filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.","A simple realistic close-up video in one continuous shot showing a clear rectangular glass tank filled with water. The water surface stays smooth, level, and undisturbed. A soft reflected highlight moves slowly from left to right across the water and receiver. The viewpoint, receiver, and background geometry remain stable.","source enters water, then splash and expanding ripples",same receiver with natural water motion but no source or impact footprint,26078,49,8,,outputs/water_impact_dynamic_v1/train_targets_v1/videos/078_a-simple-realistic-close-up-video-in-one-continuous-shot-showing-a-clear_seed26078.mp4,widyn_train_0078_green_lime_glass_tank_direct,"A simple realistic close-up video in one continuous shot. One small green lime falls naturally from above, enters the center of the water in a clear rectangular glass tank filled with water, and makes contact. The contact produces a visible brief splash followed by circular ripples spreading across the water. A soft reflected highlight moves slowly from left to right across the water and receiver throughout the shot. The viewpoint, receiver, and background geometry remain stable.",erase,dynamic_counterfactual_sft,,no,,
