protocol_version,sample_id,training_role,mechanism,split,generalization_group,source_id,source_object,source_seen,receiver_id,receiver,receiver_seen,prompt_variant,prompt,target_concept,expected_footprint,expected_counterfactual_state,seed,num_frames,fps,reference_start_inclusive,reference_end_exclusive,original_video,ours_video,original_post_change_mae,ours_post_change_mae,footprint_suppression_percent,early_divergence_mae,ours_late_frame_mae
v1,eval_rigid_collision_unseen_seen_04,,rigid_collision,test,unseen_seen,toy_car,one small yellow toy car,no,bowling_pins,four small white plastic bowling pins,yes,eval_compact,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains four small white plastic bowling pins; all four pins are upright and motionless. The source object is not visible, and nothing changes. After two still seconds, one small yellow toy car rolls from left to right along the tabletop and strikes the nearest receiver object once; afterward, the event produces a tipped contacted object and visible displacement of nearby objects. No cuts, camera motion, people, hands, or additional moving objects appear.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12001,49,8,0,16,outputs/protocol_v1/eval_original/rigid_collision/videos/029_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,outputs/protocol_v1/eval_ours/rigid_collision/videos/029_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,0.03800537,0.00220739,94.19,0.07226297,0.08722406
v1,eval_rigid_collision_seen_unseen_00,,rigid_collision,test,seen_unseen,red_ball,one small red rubber ball,yes,aluminum_cans,four empty aluminum cans standing upright,no,eval_explicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains four empty aluminum cans standing upright; all four cans are upright and motionless. The source object is not visible, and nothing changes. Next, one small red rubber ball rolls from left to right along the tabletop and strikes the nearest receiver object once. Following that contact, the event produces a tipped contacted object and visible displacement of nearby objects. No cuts, camera motion, people, hands, or additional moving objects appear.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12001,49,8,0,16,outputs/protocol_v1/eval_original/rigid_collision/videos/030_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,outputs/protocol_v1/eval_ours/rigid_collision/videos/030_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,0.16975199,0.00433922,97.44,0.17887080,0.15868898
v1,eval_rigid_collision_seen_unseen_01,,rigid_collision,test,seen_unseen,red_ball,one small red rubber ball,yes,plastic_cups,four rigid plastic cups standing upright,no,eval_explicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains four rigid plastic cups standing upright; all four cups are upright and motionless. The source object is not visible, and nothing changes. The source arrives only after the still opening: one small red rubber ball rolls from left to right along the tabletop and strikes the nearest receiver object once, causing a tipped contacted object and visible displacement of nearby objects. No cuts, camera motion, people, hands, or additional moving objects appear.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12001,49,8,0,16,outputs/protocol_v1/eval_original/rigid_collision/videos/031_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,outputs/protocol_v1/eval_ours/rigid_collision/videos/031_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,0.13128966,0.00409824,96.88,0.12551601,0.09101149
v1,eval_rigid_collision_seen_unseen_02,,rigid_collision,test,seen_unseen,wood_cylinder,one short wooden cylinder,yes,aluminum_cans,four empty aluminum cans standing upright,no,eval_implicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains four empty aluminum cans standing upright; all four cans are upright and motionless. The source object is not visible, and nothing changes. The shot then naturally captures the moment when one short wooden cylinder rolls from left to right along the tabletop and strikes the nearest receiver object once. No cuts, camera motion, people, hands, or additional moving objects appear.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12001,49,8,0,16,outputs/protocol_v1/eval_original/rigid_collision/videos/032_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,outputs/protocol_v1/eval_ours/rigid_collision/videos/032_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,0.11401854,0.00525146,95.39,0.13086647,0.11269336
v1,eval_rigid_collision_seen_unseen_03,,rigid_collision,test,seen_unseen,wood_cylinder,one short wooden cylinder,yes,plastic_cups,four rigid plastic cups standing upright,no,eval_implicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains four rigid plastic cups standing upright; all four cups are upright and motionless. The source object is not visible, and nothing changes. Without any camera change, the scene continues as one short wooden cylinder rolls from left to right along the tabletop and strikes the nearest receiver object once. No cuts, camera motion, people, hands, or additional moving objects appear.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12001,49,8,0,16,outputs/protocol_v1/eval_original/rigid_collision/videos/033_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,outputs/protocol_v1/eval_ours/rigid_collision/videos/033_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,0.02720114,0.00271656,90.01,0.05879781,0.06468766
v1,eval_rigid_collision_seen_unseen_04,,rigid_collision,test,seen_unseen,metal_puck,one silver metal puck,yes,aluminum_cans,four empty aluminum cans standing upright,no,eval_compact,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains four empty aluminum cans standing upright; all four cans are upright and motionless. The source object is not visible, and nothing changes. After two still seconds, one silver metal puck slides from left to right along the tabletop and strikes the nearest receiver object once; afterward, the event produces a tipped contacted object and visible displacement of nearby objects. No cuts, camera motion, people, hands, or additional moving objects appear.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12001,49,8,0,16,outputs/protocol_v1/eval_original/rigid_collision/videos/034_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,outputs/protocol_v1/eval_ours/rigid_collision/videos/034_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,0.13531272,0.00476976,96.48,0.14988181,0.11213845
v1,eval_rigid_collision_unseen_unseen_00,,rigid_collision,test,unseen_unseen,wood_cube,one small blue wooden cube,no,aluminum_cans,four empty aluminum cans standing upright,no,eval_explicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains four empty aluminum cans standing upright; all four cans are upright and motionless. The source object is not visible, and nothing changes. Next, one small blue wooden cube slides from left to right along the tabletop and strikes the nearest receiver object once. Following that contact, the event produces a tipped contacted object and visible displacement of nearby objects. No cuts, camera motion, people, hands, or additional moving objects appear.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12001,49,8,0,16,outputs/protocol_v1/eval_original/rigid_collision/videos/035_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,outputs/protocol_v1/eval_ours/rigid_collision/videos/035_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,0.16844644,0.00582901,96.54,0.16726498,0.13410661
v1,eval_rigid_collision_unseen_unseen_01,,rigid_collision,test,unseen_unseen,wood_cube,one small blue wooden cube,no,plastic_cups,four rigid plastic cups standing upright,no,eval_explicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains four rigid plastic cups standing upright; all four cups are upright and motionless. The source object is not visible, and nothing changes. The source arrives only after the still opening: one small blue wooden cube slides from left to right along the tabletop and strikes the nearest receiver object once, causing a tipped contacted object and visible displacement of nearby objects. No cuts, camera motion, people, hands, or additional moving objects appear.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12001,49,8,0,16,outputs/protocol_v1/eval_original/rigid_collision/videos/036_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,outputs/protocol_v1/eval_ours/rigid_collision/videos/036_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,0.07314432,0.00663942,90.92,0.10288952,0.09512558
v1,eval_rigid_collision_unseen_unseen_02,,rigid_collision,test,unseen_unseen,toy_car,one small yellow toy car,no,aluminum_cans,four empty aluminum cans standing upright,no,eval_implicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains four empty aluminum cans standing upright; all four cans are upright and motionless. The source object is not visible, and nothing changes. The shot then naturally captures the moment when one small yellow toy car rolls from left to right along the tabletop and strikes the nearest receiver object once. No cuts, camera motion, people, hands, or additional moving objects appear.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12001,49,8,0,16,outputs/protocol_v1/eval_original/rigid_collision/videos/037_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,outputs/protocol_v1/eval_ours/rigid_collision/videos/037_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,0.05386179,0.00496347,90.78,0.10804408,0.11630601
v1,eval_rigid_collision_unseen_unseen_03,,rigid_collision,test,unseen_unseen,toy_car,one small yellow toy car,no,plastic_cups,four rigid plastic cups standing upright,no,eval_implicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains four rigid plastic cups standing upright; all four cups are upright and motionless. The source object is not visible, and nothing changes. Without any camera change, the scene continues as one small yellow toy car rolls from left to right along the tabletop and strikes the nearest receiver object once. No cuts, camera motion, people, hands, or additional moving objects appear.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12001,49,8,0,16,outputs/protocol_v1/eval_original/rigid_collision/videos/038_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,outputs/protocol_v1/eval_ours/rigid_collision/videos/038_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,0.02748680,0.00254622,90.74,0.05945080,0.07808870
v1,eval_rigid_collision_unseen_unseen_04,,rigid_collision,test,unseen_unseen,wood_cube,one small blue wooden cube,no,aluminum_cans,four empty aluminum cans standing upright,no,eval_compact,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains four empty aluminum cans standing upright; all four cans are upright and motionless. The source object is not visible, and nothing changes. After two still seconds, one small blue wooden cube slides from left to right along the tabletop and strikes the nearest receiver object once; afterward, the event produces a tipped contacted object and visible displacement of nearby objects. No cuts, camera motion, people, hands, or additional moving objects appear.",Rigid collision,a tipped contacted object and visible displacement of nearby objects,the source object is absent and every receiver object remains upright and motionless,12001,49,8,0,16,outputs/protocol_v1/eval_original/rigid_collision/videos/039_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,outputs/protocol_v1/eval_ours/rigid_collision/videos/039_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12001.mp4,0.03765017,0.00532942,85.84,0.11224118,0.11695573
v1,eval_brittle_fracture_seen_seen_00,,brittle_fracture,test,seen_seen,wood_mallet,one small wooden mallet,yes,glass_pane,one thin clear glass pane held upright,yes,eval_explicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one thin clear glass pane held upright; the pane is intact, clear, and motionless. The source object is not visible, and nothing changes. Next, one small wooden mallet moves into frame from above and strikes one thin clear glass pane held upright once. Following that contact, the event produces spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/040_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_ours/brittle_fracture/videos/040_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.01692938,0.00365493,78.41,0.07072976,0.07533393
v1,eval_brittle_fracture_seen_seen_01,,brittle_fracture,test,seen_seen,wood_mallet,one small wooden mallet,yes,wine_glass,one empty clear wine glass on a table,yes,eval_explicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear wine glass on a table; the glass is intact and motionless. The source object is not visible, and nothing changes. The source arrives only after the still opening: one small wooden mallet moves into frame from above and strikes one empty clear wine glass on a table once, causing spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/041_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_ours/brittle_fracture/videos/041_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.01682796,0.00332969,80.21,0.07051495,0.07643880
v1,eval_brittle_fracture_seen_seen_02,,brittle_fracture,test,seen_seen,wood_mallet,one small wooden mallet,yes,glass_bottle,one empty clear glass bottle on a table,yes,eval_implicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bottle on a table; the bottle is intact and motionless. The source object is not visible, and nothing changes. The shot then naturally captures the moment when one small wooden mallet moves into frame from above and strikes one empty clear glass bottle on a table once. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/042_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_ours/brittle_fracture/videos/042_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.01454503,0.00162132,88.85,0.09085268,0.09502476
v1,eval_brittle_fracture_seen_seen_03,,brittle_fracture,test,seen_seen,metal_hammer,one small metal hammer,yes,glass_pane,one thin clear glass pane held upright,yes,eval_implicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one thin clear glass pane held upright; the pane is intact, clear, and motionless. The source object is not visible, and nothing changes. Without any camera change, the scene continues as one small metal hammer moves into frame from above and strikes one thin clear glass pane held upright once. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/043_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_ours/brittle_fracture/videos/043_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.00573751,0.00173828,69.70,0.03635295,0.03646022
v1,eval_brittle_fracture_seen_seen_04,,brittle_fracture,test,seen_seen,metal_hammer,one small metal hammer,yes,wine_glass,one empty clear wine glass on a table,yes,eval_compact,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear wine glass on a table; the glass is intact and motionless. The source object is not visible, and nothing changes. After two still seconds, one small metal hammer moves into frame from above and strikes one empty clear wine glass on a table once; afterward, the event produces spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/044_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_ours/brittle_fracture/videos/044_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.02409120,0.00245941,89.79,0.07128481,0.07445501
v1,eval_brittle_fracture_unseen_seen_00,,brittle_fracture,test,unseen_seen,gray_stone,one smooth gray stone,no,glass_pane,one thin clear glass pane held upright,yes,eval_explicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one thin clear glass pane held upright; the pane is intact, clear, and motionless. The source object is not visible, and nothing changes. Next, one smooth gray stone falls vertically from above and strikes one thin clear glass pane held upright once. Following that contact, the event produces spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/045_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_ours/brittle_fracture/videos/045_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.02158047,0.00095946,95.55,0.07566815,0.08426501
v1,eval_brittle_fracture_unseen_seen_01,,brittle_fracture,test,unseen_seen,gray_stone,one smooth gray stone,no,wine_glass,one empty clear wine glass on a table,yes,eval_explicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear wine glass on a table; the glass is intact and motionless. The source object is not visible, and nothing changes. The source arrives only after the still opening: one smooth gray stone falls vertically from above and strikes one empty clear wine glass on a table once, causing spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/046_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_ours/brittle_fracture/videos/046_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.02786771,0.00188939,93.22,0.05655746,0.06552658
v1,eval_brittle_fracture_unseen_seen_02,,brittle_fracture,test,unseen_seen,gray_stone,one smooth gray stone,no,glass_bottle,one empty clear glass bottle on a table,yes,eval_implicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bottle on a table; the bottle is intact and motionless. The source object is not visible, and nothing changes. The shot then naturally captures the moment when one smooth gray stone falls vertically from above and strikes one empty clear glass bottle on a table once. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/047_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_ours/brittle_fracture/videos/047_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.01898006,0.00243184,87.19,0.05051725,0.06311341
v1,eval_brittle_fracture_unseen_seen_03,,brittle_fracture,test,unseen_seen,wood_baton,one short wooden baton,no,glass_pane,one thin clear glass pane held upright,yes,eval_implicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one thin clear glass pane held upright; the pane is intact, clear, and motionless. The source object is not visible, and nothing changes. Without any camera change, the scene continues as one short wooden baton moves into frame from above and strikes one thin clear glass pane held upright once. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/048_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_ours/brittle_fracture/videos/048_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.00987673,0.00254801,74.20,0.03910946,0.04130942
v1,eval_brittle_fracture_unseen_seen_04,,brittle_fracture,test,unseen_seen,wood_baton,one short wooden baton,no,wine_glass,one empty clear wine glass on a table,yes,eval_compact,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear wine glass on a table; the glass is intact and motionless. The source object is not visible, and nothing changes. After two still seconds, one short wooden baton moves into frame from above and strikes one empty clear wine glass on a table once; afterward, the event produces spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/049_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_ours/brittle_fracture/videos/049_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.02541856,0.00268493,89.44,0.07652154,0.08333173
v1,eval_brittle_fracture_seen_unseen_00,,brittle_fracture,test,seen_unseen,wood_mallet,one small wooden mallet,yes,glass_bowl,one empty clear glass bowl on a table,no,eval_explicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bowl on a table; the bowl is intact and motionless. The source object is not visible, and nothing changes. Next, one small wooden mallet moves into frame from above and strikes one empty clear glass bowl on a table once. Following that contact, the event produces spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/050_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_ours/brittle_fracture/videos/050_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.02028148,0.00182596,91.00,0.08358070,0.08487868
v1,eval_brittle_fracture_seen_unseen_01,,brittle_fracture,test,seen_unseen,wood_mallet,one small wooden mallet,yes,glass_jar,one empty clear glass jar on a table,no,eval_explicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass jar on a table; the jar is intact and motionless. The source object is not visible, and nothing changes. The source arrives only after the still opening: one small wooden mallet moves into frame from above and strikes one empty clear glass jar on a table once, causing spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/051_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_ours/brittle_fracture/videos/051_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.01504762,0.00150046,90.03,0.06695000,0.07057612
v1,eval_brittle_fracture_seen_unseen_02,,brittle_fracture,test,seen_unseen,metal_hammer,one small metal hammer,yes,glass_bowl,one empty clear glass bowl on a table,no,eval_implicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bowl on a table; the bowl is intact and motionless. The source object is not visible, and nothing changes. The shot then naturally captures the moment when one small metal hammer moves into frame from above and strikes one empty clear glass bowl on a table once. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/052_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_ours/brittle_fracture/videos/052_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.00923618,0.00160174,82.66,0.05985491,0.06423780
v1,eval_brittle_fracture_seen_unseen_03,,brittle_fracture,test,seen_unseen,metal_hammer,one small metal hammer,yes,glass_jar,one empty clear glass jar on a table,no,eval_implicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass jar on a table; the jar is intact and motionless. The source object is not visible, and nothing changes. Without any camera change, the scene continues as one small metal hammer moves into frame from above and strikes one empty clear glass jar on a table once. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/053_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_ours/brittle_fracture/videos/053_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.02234315,0.00237863,89.35,0.05469665,0.06584503
v1,eval_brittle_fracture_seen_unseen_04,,brittle_fracture,test,seen_unseen,steel_ball,one polished steel ball,yes,glass_bowl,one empty clear glass bowl on a table,no,eval_compact,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bowl on a table; the bowl is intact and motionless. The source object is not visible, and nothing changes. After two still seconds, one polished steel ball falls vertically from above and strikes one empty clear glass bowl on a table once; afterward, the event produces spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/054_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_ours/brittle_fracture/videos/054_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.02504877,0.00150051,94.01,0.07483914,0.08032466
v1,eval_brittle_fracture_unseen_unseen_00,,brittle_fracture,test,unseen_unseen,gray_stone,one smooth gray stone,no,glass_bowl,one empty clear glass bowl on a table,no,eval_explicit_a,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass bowl on a table; the bowl is intact and motionless. The source object is not visible, and nothing changes. Next, one smooth gray stone falls vertically from above and strikes one empty clear glass bowl on a table once. Following that contact, the event produces spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/055_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_ours/brittle_fracture/videos/055_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.01606690,0.00135775,91.55,0.05505366,0.05323628
v1,eval_brittle_fracture_unseen_unseen_01,,brittle_fracture,test,unseen_unseen,gray_stone,one smooth gray stone,no,glass_jar,one empty clear glass jar on a table,no,eval_explicit_b,"A realistic locked-camera video in one continuous shot. During the first two seconds, the scene contains one empty clear glass jar on a table; the jar is intact and motionless. The source object is not visible, and nothing changes. The source arrives only after the still opening: one smooth gray stone falls vertically from above and strikes one empty clear glass jar on a table once, causing spreading visible cracks and several separated glass fragments. No cuts, camera motion, people, hands, or additional moving objects appear.",Brittle fracture,spreading visible cracks and several separated glass fragments,"the source object is absent and the glass receiver remains intact, uncracked, and motionless",12002,49,8,0,16,outputs/protocol_v1/eval_original/brittle_fracture/videos/056_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,outputs/protocol_v1/eval_ours/brittle_fracture/videos/056_a-realistic-locked-camera-video-in-one-continuous-shot-during-the-first_seed12002.mp4,0.01535494,0.00205932,86.59,0.04364103,0.04896200
