review_id,item_index,seed_index,video_path,video_exists,strip_path,strip_exists,target_concept,footprint_definition,source_prompt,target_visible,footprint_visible,scene_structure_preserved,cells_distinguishable,generation_failure,mode_collapse,reviewer_id,notes
c01_004_s01_02304a9e9b,4,1,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_004_s01_02304a9e9b.jpg,true,wooden block,a square imprint in the clay,"A realistic fixed-camera close-up video of a wooden block contacting a smooth clay slab, leaving a square imprint in the clay.",,,,,,,,
c01_004_s03_de78d65c26,4,3,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_004_s03_de78d65c26.jpg,true,wooden block,a square imprint in the clay,"A realistic fixed-camera close-up video of a wooden block contacting a smooth clay slab, leaving a square imprint in the clay.",,,,,,,,
c01_000_s00_bcf82af43f,0,0,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_000_s00_bcf82af43f.jpg,true,metal comb,parallel grooves in the sand,"A realistic fixed-camera close-up video of a metal comb contacting a smooth sand tray, leaving parallel grooves in the sand.",,,,,,,,
c01_006_s03_ddf89db4d0,6,3,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_006_s03_ddf89db4d0.jpg,true,paint roller,a blue paint stripe on the paper,"A realistic fixed-camera close-up video of a paint roller contacting a white paper strip, leaving a blue paint stripe on the paper.",,,,,,,,
c01_003_s02_224dcb8cbd,3,2,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_003_s02_224dcb8cbd.jpg,true,piece of chalk,a white chalk line on the blackboard,"A realistic fixed-camera close-up video of a piece of chalk contacting a clean blackboard, leaving a white chalk line on the blackboard.",,,,,,,,
c01_000_s03_eb43c4c4c7,0,3,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_000_s03_eb43c4c4c7.jpg,true,metal comb,parallel grooves in the sand,"A realistic fixed-camera close-up video of a metal comb contacting a smooth sand tray, leaving parallel grooves in the sand.",,,,,,,,
c01_002_s04_2168c18790,2,4,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_002_s04_2168c18790.jpg,true,rubber stamp,a square ink stamp mark on the paper,"A realistic fixed-camera close-up video of a rubber stamp contacting a blank paper sheet, leaving a square ink stamp mark on the paper.",,,,,,,,
c01_002_s04_37f14b3f08,2,4,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_002_s04_37f14b3f08.jpg,true,rubber stamp,a square ink stamp mark on the paper,"A realistic fixed-camera close-up video of a rubber stamp contacting a blank paper sheet, leaving a square ink stamp mark on the paper.",,,,,,,,
c01_000_s01_70345b6742,0,1,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_000_s01_70345b6742.jpg,true,metal comb,parallel grooves in the sand,"A realistic fixed-camera close-up video of a metal comb contacting a smooth sand tray, leaving parallel grooves in the sand.",,,,,,,,
c01_004_s00_15ea508d2e,4,0,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_004_s00_15ea508d2e.jpg,true,wooden block,a square imprint in the clay,"A realistic fixed-camera close-up video of a wooden block contacting a smooth clay slab, leaving a square imprint in the clay.",,,,,,,,
c01_005_s01_d647e89e0e,5,1,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_005_s01_d647e89e0e.jpg,true,hiking boot,a single boot print in the wet sand,"A realistic fixed-camera close-up video of a hiking boot contacting a wet sand patch, leaving a single boot print in the wet sand.",,,,,,,,
c01_005_s00_9652572374,5,0,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_005_s00_9652572374.jpg,true,hiking boot,a single boot print in the wet sand,"A realistic fixed-camera close-up video of a hiking boot contacting a wet sand patch, leaving a single boot print in the wet sand.",,,,,,,,
c01_007_s01_26c3700868,7,1,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_007_s01_26c3700868.jpg,true,wooden stylus,a thin carved line in the wax,"A realistic fixed-camera close-up video of a wooden stylus contacting a smooth wax tablet, leaving a thin carved line in the wax.",,,,,,,,
c01_000_s04_670cfd8a71,0,4,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_000_s04_670cfd8a71.jpg,true,metal comb,parallel grooves in the sand,"A realistic fixed-camera close-up video of a metal comb contacting a smooth sand tray, leaving parallel grooves in the sand.",,,,,,,,
c01_003_s00_45964214ae,3,0,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_003_s00_45964214ae.jpg,true,piece of chalk,a white chalk line on the blackboard,"A realistic fixed-camera close-up video of a piece of chalk contacting a clean blackboard, leaving a white chalk line on the blackboard.",,,,,,,,
c01_001_s01_319792b47a,1,1,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_001_s01_319792b47a.jpg,true,toy car,two tire tracks in the soft clay,"A realistic fixed-camera close-up video of a toy car contacting a soft clay slab, leaving two tire tracks in the soft clay.",,,,,,,,
c01_004_s02_9d8811eb37,4,2,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_004_s02_9d8811eb37.jpg,true,wooden block,a square imprint in the clay,"A realistic fixed-camera close-up video of a wooden block contacting a smooth clay slab, leaving a square imprint in the clay.",,,,,,,,
c01_001_s03_6740b2ab14,1,3,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_001_s03_6740b2ab14.jpg,true,toy car,two tire tracks in the soft clay,"A realistic fixed-camera close-up video of a toy car contacting a soft clay slab, leaving two tire tracks in the soft clay.",,,,,,,,
c01_007_s01_fc6d7a7509,7,1,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_007_s01_fc6d7a7509.jpg,true,wooden stylus,a thin carved line in the wax,"A realistic fixed-camera close-up video of a wooden stylus contacting a smooth wax tablet, leaving a thin carved line in the wax.",,,,,,,,
c01_000_s01_6c6d09a734,0,1,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_000_s01_6c6d09a734.jpg,true,metal comb,parallel grooves in the sand,"A realistic fixed-camera close-up video of a metal comb contacting a smooth sand tray, leaving parallel grooves in the sand.",,,,,,,,
c01_003_s04_6bc3c9d3f8,3,4,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_003_s04_6bc3c9d3f8.jpg,true,piece of chalk,a white chalk line on the blackboard,"A realistic fixed-camera close-up video of a piece of chalk contacting a clean blackboard, leaving a white chalk line on the blackboard.",,,,,,,,
c01_001_s04_5766a9bac2,1,4,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_001_s04_5766a9bac2.jpg,true,toy car,two tire tracks in the soft clay,"A realistic fixed-camera close-up video of a toy car contacting a soft clay slab, leaving two tire tracks in the soft clay.",,,,,,,,
c01_004_s00_3041f7f275,4,0,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_004_s00_3041f7f275.jpg,true,wooden block,a square imprint in the clay,"A realistic fixed-camera close-up video of a wooden block contacting a smooth clay slab, leaving a square imprint in the clay.",,,,,,,,
c01_003_s01_8407bb2593,3,1,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_003_s01_8407bb2593.jpg,true,piece of chalk,a white chalk line on the blackboard,"A realistic fixed-camera close-up video of a piece of chalk contacting a clean blackboard, leaving a white chalk line on the blackboard.",,,,,,,,
c01_001_s02_d73de9be7e,1,2,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_001_s02_d73de9be7e.jpg,true,toy car,two tire tracks in the soft clay,"A realistic fixed-camera close-up video of a toy car contacting a soft clay slab, leaving two tire tracks in the soft clay.",,,,,,,,
c01_004_s02_633a1ed618,4,2,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_004_s02_633a1ed618.jpg,true,wooden block,a square imprint in the clay,"A realistic fixed-camera close-up video of a wooden block contacting a smooth clay slab, leaving a square imprint in the clay.",,,,,,,,
c01_001_s04_88d184872e,1,4,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_001_s04_88d184872e.jpg,true,toy car,two tire tracks in the soft clay,"A realistic fixed-camera close-up video of a toy car contacting a soft clay slab, leaving two tire tracks in the soft clay.",,,,,,,,
c01_006_s02_f1b2e64f9f,6,2,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_006_s02_f1b2e64f9f.jpg,true,paint roller,a blue paint stripe on the paper,"A realistic fixed-camera close-up video of a paint roller contacting a white paper strip, leaving a blue paint stripe on the paper.",,,,,,,,
c01_007_s04_f7c7a6d365,7,4,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_007_s04_f7c7a6d365.jpg,true,wooden stylus,a thin carved line in the wax,"A realistic fixed-camera close-up video of a wooden stylus contacting a smooth wax tablet, leaving a thin carved line in the wax.",,,,,,,,
c01_007_s03_5b1027b208,7,3,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_007_s03_5b1027b208.jpg,true,wooden stylus,a thin carved line in the wax,"A realistic fixed-camera close-up video of a wooden stylus contacting a smooth wax tablet, leaving a thin carved line in the wax.",,,,,,,,
c01_006_s03_75505ca0c4,6,3,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_006_s03_75505ca0c4.jpg,true,paint roller,a blue paint stripe on the paper,"A realistic fixed-camera close-up video of a paint roller contacting a white paper strip, leaving a blue paint stripe on the paper.",,,,,,,,
c01_006_s04_1cd17db888,6,4,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_006_s04_1cd17db888.jpg,true,paint roller,a blue paint stripe on the paper,"A realistic fixed-camera close-up video of a paint roller contacting a white paper strip, leaving a blue paint stripe on the paper.",,,,,,,,
c01_006_s02_814a762fd5,6,2,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_006_s02_814a762fd5.jpg,true,paint roller,a blue paint stripe on the paper,"A realistic fixed-camera close-up video of a paint roller contacting a white paper strip, leaving a blue paint stripe on the paper.",,,,,,,,
c01_006_s04_76c589d782,6,4,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_006_s04_76c589d782.jpg,true,paint roller,a blue paint stripe on the paper,"A realistic fixed-camera close-up video of a paint roller contacting a white paper strip, leaving a blue paint stripe on the paper.",,,,,,,,
c01_007_s00_487997e8fa,7,0,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_007_s00_487997e8fa.jpg,true,wooden stylus,a thin carved line in the wax,"A realistic fixed-camera close-up video of a wooden stylus contacting a smooth wax tablet, leaving a thin carved line in the wax.",,,,,,,,
c01_001_s00_2ec7212074,1,0,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_001_s00_2ec7212074.jpg,true,toy car,two tire tracks in the soft clay,"A realistic fixed-camera close-up video of a toy car contacting a soft clay slab, leaving two tire tracks in the soft clay.",,,,,,,,
c01_003_s01_7fbf026f89,3,1,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_003_s01_7fbf026f89.jpg,true,piece of chalk,a white chalk line on the blackboard,"A realistic fixed-camera close-up video of a piece of chalk contacting a clean blackboard, leaving a white chalk line on the blackboard.",,,,,,,,
c01_002_s01_d73f7023e1,2,1,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_002_s01_d73f7023e1.jpg,true,rubber stamp,a square ink stamp mark on the paper,"A realistic fixed-camera close-up video of a rubber stamp contacting a blank paper sheet, leaving a square ink stamp mark on the paper.",,,,,,,,
c01_002_s00_95299bdfa2,2,0,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_002_s00_95299bdfa2.jpg,true,rubber stamp,a square ink stamp mark on the paper,"A realistic fixed-camera close-up video of a rubber stamp contacting a blank paper sheet, leaving a square ink stamp mark on the paper.",,,,,,,,
c01_000_s00_888b4b53d8,0,0,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_000_s00_888b4b53d8.jpg,true,metal comb,parallel grooves in the sand,"A realistic fixed-camera close-up video of a metal comb contacting a smooth sand tray, leaving parallel grooves in the sand.",,,,,,,,
c01_001_s02_e776f2d5dc,1,2,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_001_s02_e776f2d5dc.jpg,true,toy car,two tire tracks in the soft clay,"A realistic fixed-camera close-up video of a toy car contacting a soft clay slab, leaving two tire tracks in the soft clay.",,,,,,,,
c01_003_s03_941dc9bb5f,3,3,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_003_s03_941dc9bb5f.jpg,true,piece of chalk,a white chalk line on the blackboard,"A realistic fixed-camera close-up video of a piece of chalk contacting a clean blackboard, leaving a white chalk line on the blackboard.",,,,,,,,
c01_004_s02_a4d653512e,4,2,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_004_s02_a4d653512e.jpg,true,wooden block,a square imprint in the clay,"A realistic fixed-camera close-up video of a wooden block contacting a smooth clay slab, leaving a square imprint in the clay.",,,,,,,,
c01_000_s04_40c986effe,0,4,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_000_s04_40c986effe.jpg,true,metal comb,parallel grooves in the sand,"A realistic fixed-camera close-up video of a metal comb contacting a smooth sand tray, leaving parallel grooves in the sand.",,,,,,,,
c01_007_s00_91422767ef,7,0,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_007_s00_91422767ef.jpg,true,wooden stylus,a thin carved line in the wax,"A realistic fixed-camera close-up video of a wooden stylus contacting a smooth wax tablet, leaving a thin carved line in the wax.",,,,,,,,
c01_000_s00_e1eb4d8c22,0,0,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_000_s00_e1eb4d8c22.jpg,true,metal comb,parallel grooves in the sand,"A realistic fixed-camera close-up video of a metal comb contacting a smooth sand tray, leaving parallel grooves in the sand.",,,,,,,,
c01_000_s00_684fd7d2c2,0,0,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_000_s00_684fd7d2c2.jpg,true,metal comb,parallel grooves in the sand,"A realistic fixed-camera close-up video of a metal comb contacting a smooth sand tray, leaving parallel grooves in the sand.",,,,,,,,
c01_000_s04_a6adacac7e,0,4,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_000_s04_a6adacac7e.jpg,true,metal comb,parallel grooves in the sand,"A realistic fixed-camera close-up video of a metal comb contacting a smooth sand tray, leaving parallel grooves in the sand.",,,,,,,,
c01_005_s01_60805dd767,5,1,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_005_s01_60805dd767.jpg,true,hiking boot,a single boot print in the wet sand,"A realistic fixed-camera close-up video of a hiking boot contacting a wet sand patch, leaving a single boot print in the wet sand.",,,,,,,,
c01_006_s02_f727a00129,6,2,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_006_s02_f727a00129.jpg,true,paint roller,a blue paint stripe on the paper,"A realistic fixed-camera close-up video of a paint roller contacting a white paper strip, leaving a blue paint stripe on the paper.",,,,,,,,
c01_002_s03_7a07861a0e,2,3,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_002_s03_7a07861a0e.jpg,true,rubber stamp,a square ink stamp mark on the paper,"A realistic fixed-camera close-up video of a rubber stamp contacting a blank paper sheet, leaving a square ink stamp mark on the paper.",,,,,,,,
c01_006_s03_4ce13d4cc7,6,3,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_006_s03_4ce13d4cc7.jpg,true,paint roller,a blue paint stripe on the paper,"A realistic fixed-camera close-up video of a paint roller contacting a white paper strip, leaving a blue paint stripe on the paper.",,,,,,,,
c01_000_s02_14780901c6,0,2,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_000_s02_14780901c6.jpg,true,metal comb,parallel grooves in the sand,"A realistic fixed-camera close-up video of a metal comb contacting a smooth sand tray, leaving parallel grooves in the sand.",,,,,,,,
c01_004_s03_72a1340a72,4,3,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_004_s03_72a1340a72.jpg,true,wooden block,a square imprint in the clay,"A realistic fixed-camera close-up video of a wooden block contacting a smooth clay slab, leaving a square imprint in the clay.",,,,,,,,
c01_005_s02_1c5b4c9569,5,2,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_005_s02_1c5b4c9569.jpg,true,hiking boot,a single boot print in the wet sand,"A realistic fixed-camera close-up video of a hiking boot contacting a wet sand patch, leaving a single boot print in the wet sand.",,,,,,,,
c01_004_s03_fe56c721f7,4,3,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_004_s03_fe56c721f7.jpg,true,wooden block,a square imprint in the clay,"A realistic fixed-camera close-up video of a wooden block contacting a smooth clay slab, leaving a square imprint in the clay.",,,,,,,,
c01_003_s03_cb63bb0414,3,3,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_003_s03_cb63bb0414.jpg,true,piece of chalk,a white chalk line on the blackboard,"A realistic fixed-camera close-up video of a piece of chalk contacting a clean blackboard, leaving a white chalk line on the blackboard.",,,,,,,,
c01_006_s04_629b0f23d5,6,4,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_006_s04_629b0f23d5.jpg,true,paint roller,a blue paint stripe on the paper,"A realistic fixed-camera close-up video of a paint roller contacting a white paper strip, leaving a blue paint stripe on the paper.",,,,,,,,
c01_000_s04_43519bfbc1,0,4,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_000_s04_43519bfbc1.jpg,true,metal comb,parallel grooves in the sand,"A realistic fixed-camera close-up video of a metal comb contacting a smooth sand tray, leaving parallel grooves in the sand.",,,,,,,,
c01_005_s01_48179b46b4,5,1,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_005_s01_48179b46b4.jpg,true,hiking boot,a single boot print in the wet sand,"A realistic fixed-camera close-up video of a hiking boot contacting a wet sand patch, leaving a single boot print in the wet sand.",,,,,,,,
c01_007_s04_89b43dc692,7,4,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_007_s04_89b43dc692.jpg,true,wooden stylus,a thin carved line in the wax,"A realistic fixed-camera close-up video of a wooden stylus contacting a smooth wax tablet, leaving a thin carved line in the wax.",,,,,,,,
c01_000_s03_bc4c0bb421,0,3,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_000_s03_bc4c0bb421.jpg,true,metal comb,parallel grooves in the sand,"A realistic fixed-camera close-up video of a metal comb contacting a smooth sand tray, leaving parallel grooves in the sand.",,,,,,,,
c01_001_s04_da45499436,1,4,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_001_s04_da45499436.jpg,true,toy car,two tire tracks in the soft clay,"A realistic fixed-camera close-up video of a toy car contacting a soft clay slab, leaving two tire tracks in the soft clay.",,,,,,,,
c01_005_s03_86d78d9306,5,3,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_005_s03_86d78d9306.jpg,true,hiking boot,a single boot print in the wet sand,"A realistic fixed-camera close-up video of a hiking boot contacting a wet sand patch, leaving a single boot print in the wet sand.",,,,,,,,
c01_005_s02_ab1136dcdb,5,2,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_005_s02_ab1136dcdb.jpg,true,hiking boot,a single boot print in the wet sand,"A realistic fixed-camera close-up video of a hiking boot contacting a wet sand patch, leaving a single boot print in the wet sand.",,,,,,,,
c01_004_s04_6a6763048b,4,4,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_004_s04_6a6763048b.jpg,true,wooden block,a square imprint in the clay,"A realistic fixed-camera close-up video of a wooden block contacting a smooth clay slab, leaving a square imprint in the clay.",,,,,,,,
c01_003_s03_10452b79c8,3,3,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_003_s03_10452b79c8.jpg,true,piece of chalk,a white chalk line on the blackboard,"A realistic fixed-camera close-up video of a piece of chalk contacting a clean blackboard, leaving a white chalk line on the blackboard.",,,,,,,,
c01_005_s04_cf943dd5c9,5,4,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_005_s04_cf943dd5c9.jpg,true,hiking boot,a single boot print in the wet sand,"A realistic fixed-camera close-up video of a hiking boot contacting a wet sand patch, leaving a single boot print in the wet sand.",,,,,,,,
c01_001_s01_50e899ab85,1,1,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_001_s01_50e899ab85.jpg,true,toy car,two tire tracks in the soft clay,"A realistic fixed-camera close-up video of a toy car contacting a soft clay slab, leaving two tire tracks in the soft clay.",,,,,,,,
c01_006_s03_713e4d4bd5,6,3,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_006_s03_713e4d4bd5.jpg,true,paint roller,a blue paint stripe on the paper,"A realistic fixed-camera close-up video of a paint roller contacting a white paper strip, leaving a blue paint stripe on the paper.",,,,,,,,
c01_005_s03_f507afc735,5,3,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_005_s03_f507afc735.jpg,true,hiking boot,a single boot print in the wet sand,"A realistic fixed-camera close-up video of a hiking boot contacting a wet sand patch, leaving a single boot print in the wet sand.",,,,,,,,
c01_004_s03_2a807005ec,4,3,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_004_s03_2a807005ec.jpg,true,wooden block,a square imprint in the clay,"A realistic fixed-camera close-up video of a wooden block contacting a smooth clay slab, leaving a square imprint in the clay.",,,,,,,,
c01_000_s02_fe66920ee2,0,2,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_000_s02_fe66920ee2.jpg,true,metal comb,parallel grooves in the sand,"A realistic fixed-camera close-up video of a metal comb contacting a smooth sand tray, leaving parallel grooves in the sand.",,,,,,,,
c01_006_s02_707b881d71,6,2,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_006_s02_707b881d71.jpg,true,paint roller,a blue paint stripe on the paper,"A realistic fixed-camera close-up video of a paint roller contacting a white paper strip, leaving a blue paint stripe on the paper.",,,,,,,,
c01_001_s00_93f36e9158,1,0,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_001_s00_93f36e9158.jpg,true,toy car,two tire tracks in the soft clay,"A realistic fixed-camera close-up video of a toy car contacting a soft clay slab, leaving two tire tracks in the soft clay.",,,,,,,,
c01_007_s03_9e9dd1b38a,7,3,,true,experiments/evaluation/c03_scope_locked_gate_20260704_real_s10_f16_240x432/frame_strips/c01_007_s03_9e9dd1b38a.jpg,true,wooden stylus,a thin carved line in the wax,"A realistic fixed-camera close-up video of a wooden stylus contacting a smooth wax tablet, leaving a thin carved line in the wax.",,,,,,,,
